,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.017 / 1.019 /  9,0.758 / 1.089 /  9,0.830 / 1.442 /  9,0.940 / 1.000 /  9,1.044 / 1.331 /  9
1,1-1,1.234 / 1.463 /  9,1.254 / 1.497 /  9,1.301 / 1.712 /  9,1.222 / 1.240 /  9,1.277 / 1.506 /  9
2,1-2,1.609 / 2.018 /  9,1.614 / 1.708 /  9,1.659 / 1.866 /  9,1.236 / 1.708 /  9,1.383 / 1.730 /  9
3,1-3,2.182 / 2.289 /  9,2.145 / 2.289 /  9,2.164 / 2.459 /  9,1.000 / 1.000 /  9,1.842 / 2.289 /  9
4,1-4,1.430 / 1.750 /  9,1.831 / 1.873 /  9,1.727 / 2.028 /  9,1.510 / 1.750 /  9,1.484 / 1.873 /  9
5,2-0,0.983 / 1.231 /  7,1.065 / 1.559 /  9,1.080 / 1.357 /  9,0.942 / 0.942 /  9,1.008 / 1.404 /  7
6,2-1,2.484 / 2.484 / 10,2.484 / 2.484 /  9,2.513 / 2.749 /  9,0.952 / 0.952 /  9,2.484 / 2.484 /  6
7,2-2,1.004 / 1.004 /  7,1.283 / 1.351 /  7,1.247 / 1.376 /  6,1.065 / 1.065 /  7,1.138 / 1.404 /  6
8,2-3,1.206 / 1.273 /  8,1.114 / 1.148 /  8,1.080 / 1.148 /  6,1.160 / 1.399 /  7,1.172 / 1.241 /  4
9,2-4,1.668 / 2.067 /  9,1.712 / 2.053 /  7,1.592 / 2.053 /  5,1.363 / 1.693 /  5,1.655 / 1.655 /  3
10,2-5,1.044 / 1.057 /  6,1.775 / 1.855 /  6,1.513 / 1.773 /  9,1.037 / 1.037 /  7,1.568 / 1.745 /  6
11,2-6,0.894 / 0.894 /  6,0.996 / 1.403 /  5,0.940 / 1.211 /  7,1.001 / 1.301 /  8,1.023 / 1.195 /  7
12,2-7,0.992 / 1.566 / 10,1.045 / 1.372 /  6,0.940 / 1.228 /  9,0.933 / 1.228 /  8,0.929 / 1.228 /  9
13,2-8,1.733 / 1.733 /  3,1.353 / 1.932 /  6,1.261 / 1.842 /  8,1.105 / 1.365 /  8,1.513 / 2.020 / 10
14,2-9,0.910 / 1.158 / 12,0.924 / 1.213 /  9,0.888 / 0.888 /  9,0.892 / 0.900 /  6,1.046 / 1.438 /  8
15,2-10,1.101 / 1.101 /  6,1.372 / 1.786 /  9,1.198 / 1.483 /  9,0.909 / 0.909 /  3,1.332 / 1.392 /  8
16,2-11,0.971 / 1.219 /  8,0.930 / 1.219 /  8,1.113 / 1.526 /  9,1.081 / 1.708 /  9,0.999 / 1.279 /  9
17,2-12,1.664 / 1.664 /  3,1.296 / 1.837 /  6,1.313 / 1.953 /  6,1.062 / 1.310 /  8,1.504 / 1.744 / 10
18,2-13,1.270 / 1.318 / 10,1.253 / 1.274 /  7,1.375 / 2.511 / 10,1.314 / 1.999 / 10,1.208 / 1.249 /  3
19,2-14,1.067 / 1.317 /  8,1.081 / 1.671 /  7,1.084 / 1.304 /  7,1.290 / 1.452 /  8,0.962 / 1.304 /  9
