,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,0.852 / 1.000 /  9,1.534 / 1.677 /  9,1.000 / 1.000 /  9,1.299 / 1.388 /  9
1,1-1,1.845 / 2.051 /  9,1.524 / 1.757 /  9,1.461 / 1.719 /  9,1.858 / 1.870 /  9,1.491 / 1.757 /  9
2,1-2,1.133 / 1.362 /  9,1.202 / 1.287 /  9,1.202 / 1.287 /  9,1.000 / 1.000 /  9,1.080 / 1.239 /  9
3,1-3,1.065 / 1.291 /  9,1.159 / 2.138 /  9,1.854 / 2.103 /  9,1.032 / 1.291 /  9,1.032 / 1.291 /  9
4,1-4,1.000 / 1.000 /  9,1.708 / 1.963 /  9,2.459 / 2.759 /  9,1.042 / 1.381 /  9,1.085 / 1.381 /  9
5,2-0,1.036 / 1.036 /  6,1.036 / 1.036 /  7,1.123 / 1.428 /  8,1.247 / 1.373 /  8,1.036 / 1.036 /  8
6,2-1,0.893 / 0.893 /  8,0.893 / 0.893 /  7,0.893 / 0.893 /  7,0.893 / 0.893 /  7,0.893 / 0.893 /  4
7,2-2,1.456 / 1.456 /  6,1.468 / 1.710 /  5,1.363 / 1.692 / 11,1.479 / 1.659 /  9,1.157 / 1.487 /  7
8,2-3,0.908 / 0.908 /  8,0.908 / 0.908 /  6,0.908 / 0.908 /  6,0.908 / 0.908 /  5,0.908 / 0.908 /  6
9,2-4,0.941 / 0.941 /  7,0.941 / 0.941 /  5,1.435 / 1.959 /  7,0.941 / 0.941 /  9,0.941 / 0.941 /  9
10,2-5,1.080 / 1.409 / 10,1.167 / 1.525 /  8,1.044 / 1.409 /  5,0.952 / 0.952 /  8,1.269 / 1.269 /  9
11,2-6,1.098 / 1.712 /  6,0.898 / 0.898 /  9,1.334 / 1.334 /  6,0.949 / 1.303 /  8,0.898 / 0.898 /  8
12,2-7,1.170 / 1.170 /  9,1.050 / 1.506 /  9,0.919 / 0.919 /  7,1.185 / 1.292 /  8,1.582 / 1.803 /  6
13,2-8,1.189 / 1.493 /  7,1.084 / 1.845 / 14,0.976 / 1.464 /  7,1.182 / 1.493 /  8,1.606 / 1.819 / 10
14,2-9,1.258 / 1.286 /  5,1.284 / 1.637 / 11,1.328 / 1.614 /  6,1.346 / 1.614 /  7,1.239 / 1.239 /  8
15,2-10,1.046 / 1.046 /  9,0.941 / 0.964 /  9,1.020 / 1.224 /  7,1.192 / 1.640 /  6,0.829 / 0.923 /  7
16,2-11,0.888 / 0.888 /  5,0.888 / 0.888 /  9,0.888 / 0.888 /  8,0.888 / 0.888 /  7,0.888 / 0.888 /  8
17,2-12,0.830 / 0.830 /  6,0.830 / 0.830 /  8,0.962 / 1.143 /  6,0.946 / 1.100 /  7,0.830 / 0.830 / 11
18,2-13,1.205 / 1.301 /  6,1.224 / 1.301 /  6,1.214 / 1.301 /  4,1.214 / 1.301 /  8,1.330 / 1.519 /  7
19,2-14,0.945 / 1.259 /  7,1.236 / 1.411 /  7,0.966 / 1.259 /  5,0.998 / 1.259 /  7,1.336 / 1.555 /  5
