,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.611 / 2.107 / 99 / 99,1.806 / 2.350 / 99 / 99,1.736 / 2.350 / 99 / 99,1.690 / 2.432 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.881 / 2.293 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,2.024 / 2.538 / 99 / 99,1.719 / 2.470 / 99 / 99,2.113 / 2.682 / 99 / 99,1.867 / 2.470 / 99 / 99
3,1-3,1.317 / 1.880 / 99 / 99,1.510 / 1.987 / 99 / 99,1.623 / 1.979 / 99 / 99,1.429 / 2.026 / 99 / 99
4,1-4,1.468 / 1.776 / 99 / 99,1.640 / 1.824 / 99 / 99,1.761 / 2.444 / 99 / 99,1.456 / 1.776 / 99 / 99
5,2-0,1.089 / 1.555 / 41 / 41,1.050 / 1.386 / 69 / 69,1.013 / 1.413 / 60 / 60,1.050 / 1.396 / 46 / 46
6,2-1,1.421 / 2.261 / 43 / 43,1.405 / 1.691 / 38 / 38,1.793 / 2.140 / 32 / 32,1.381 / 1.710 / 30 / 30
7,2-2,1.661 / 2.251 / 61 / 65,1.105 / 1.552 / 41 / 41,1.181 / 1.883 / 44 / 44,1.771 / 2.415 / 52 / 59
8,2-3,0.988 / 1.361 / 28 / 28,1.002 / 1.330 / 59 / 59,1.039 / 1.330 / 65 / 65,1.060 / 1.361 / 51 / 51
9,2-4,2.063 / 3.526 / 74 / 74,1.253 / 2.132 / 44 / 44,1.231 / 2.132 / 53 / 53,1.922 / 3.526 / 67 / 67
10,2-5,1.454 / 1.879 / 26 / 26,1.591 / 2.084 / 83 / 83,1.473 / 1.980 / 50 / 50,1.655 / 2.084 / 35 / 35
11,2-6,1.041 / 1.292 / 69 / 69,1.128 / 1.678 / 46 / 46,1.011 / 1.271 / 42 / 42,1.012 / 1.436 / 63 / 63
12,2-7,1.663 / 2.096 / 26 / 26,1.751 / 2.232 / 58 / 58,1.659 / 1.990 / 70 / 70,1.798 / 2.378 / 60 / 60
13,2-8,1.114 / 1.625 / 60 / 60,1.141 / 2.001 / 35 / 35,1.586 / 2.191 / 46 / 46,1.056 / 1.634 / 47 / 47
14,2-9,1.757 / 2.351 / 52 / 52,0.891 / 0.891 / 37 / 37,0.891 / 0.891 / 44 / 44,1.349 / 2.351 / 55 / 55
15,2-10,0.990 / 1.230 / 39 / 39,0.916 / 1.230 / 32 / 32,1.533 / 1.764 / 61 / 61,0.946 / 1.230 / 20 / 20
16,2-11,1.221 / 1.436 / 75 / 75,1.131 / 1.493 / 51 / 51,1.172 / 1.800 / 52 / 52,1.124 / 1.738 / 59 / 59
17,2-12,2.347 / 2.599 / 61 / 61,1.171 / 1.836 / 52 / 52,1.197 / 2.011 / 61 / 61,2.106 / 2.599 / 54 / 54
18,2-13,1.244 / 1.418 / 41 / 41,1.149 / 1.429 / 42 / 42,1.082 / 1.615 / 77 / 77,1.293 / 1.487 / 46 / 46
19,2-14,0.898 / 0.898 / 18 / 18,1.095 / 1.837 / 52 / 52,0.927 / 1.636 / 26 / 26,0.949 / 1.636 / 43 / 43
