,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.221 / 1.314 /  9,1.733 / 2.014 /  9,1.886 / 2.249 /  9,1.418 / 1.476 /  9,1.406 / 1.838 /  9
1,1-1,1.127 / 1.341 /  9,1.145 / 1.419 /  9,1.019 / 1.040 /  9,1.019 / 1.040 /  9,1.463 / 1.500 /  9
2,1-2,1.082 / 1.369 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.164 / 1.739 /  9,1.123 / 1.369 /  9
3,1-3,1.000 / 1.000 /  9,1.477 / 1.903 /  9,-1.000 / -1.000 /  0,1.045 / 1.406 /  9,1.000 / 1.000 /  9
4,1-4,1.000 / 1.000 /  9,1.623 / 1.947 /  9,2.121 / 2.514 /  9,1.187 / 1.187 /  9,1.304 / 2.125 /  9
5,2-0,0.895 / 0.919 /  7,0.950 / 1.274 /  9,0.917 / 1.105 /  7,0.825 / 0.832 /  6,0.891 / 0.894 /  9
6,2-1,1.557 / 1.761 / 10,1.984 / 2.158 /  8,1.157 / 1.208 /  6,1.796 / 2.072 /  4,1.122 / 1.205 /  7
7,2-2,0.991 / 1.662 /  8,1.607 / 2.043 /  9,1.505 / 1.826 / 10,1.062 / 1.062 /  6,1.141 / 1.638 / 10
8,2-3,0.944 / 1.164 /  6,0.964 / 1.164 /  6,0.969 / 1.172 /  4,0.847 / 0.859 /  5,0.942 / 1.021 /  6
9,2-4,1.520 / 1.520 /  4,1.548 / 1.684 /  6,1.529 / 1.589 /  8,1.527 / 2.020 /  7,1.531 / 1.535 /  7
10,2-5,1.737 / 1.885 /  8,1.766 / 1.986 / 10,1.687 / 1.687 /  8,1.687 / 1.687 /  5,1.710 / 1.782 /  6
11,2-6,1.397 / 1.397 /  8,1.400 / 1.423 /  9,1.397 / 1.397 /  6,1.439 / 1.776 /  9,1.740 / 2.064 /  8
12,2-7,0.851 / 0.851 /  8,0.976 / 1.729 /  7,1.114 / 1.729 /  8,0.976 / 1.729 /  7,0.851 / 0.851 /  8
13,2-8,0.817 / 1.052 /  9,1.421 / 1.662 /  7,1.468 / 1.824 /  5,0.964 / 1.183 /  4,0.950 / 1.190 / 10
14,2-9,0.599 / 0.599 /  5,0.655 / 0.849 /  9,0.599 / 0.599 /  8,0.626 / 0.870 / 10,0.635 / 0.849 /  7
15,2-10,1.272 / 1.324 /  8,1.993 / 2.385 / 11,0.908 / 0.908 /  5,1.626 / 1.893 /  6,1.063 / 1.298 /  5
16,2-11,0.878 / 0.878 /  6,0.878 / 0.878 /  7,0.878 / 0.878 /  8,0.824 / 0.878 /  6,0.884 / 0.889 /  9
17,2-12,0.892 / 0.892 /  7,1.307 / 1.317 /  8,0.612 / 0.612 /  8,1.069 / 1.376 / 11,0.612 / 0.612 /  8
18,2-13,1.639 / 1.639 /  6,1.646 / 1.702 /  9,1.648 / 1.702 /  7,1.639 / 1.639 / 11,1.517 / 1.639 /  9
19,2-14,1.481 / 1.842 /  6,1.408 / 1.408 /  8,1.408 / 1.408 /  5,1.502 / 1.784 /  4,1.408 / 1.408 / 10
