,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.022 / 1.200 /  9,1.099 / 1.479 /  9,0.807 / 1.148 /  9,1.249 / 1.490 /  9,1.125 / 1.200 /  9
1,1-1,1.129 / 1.292 /  9,1.478 / 1.705 /  9,2.002 / 2.198 /  9,1.038 / 1.282 /  9,1.057 / 1.452 /  9
2,1-2,1.037 / 1.336 /  9,1.059 / 1.421 /  9,1.272 / 1.501 /  9,1.037 / 1.336 /  9,1.176 / 1.818 /  9
3,1-3,1.000 / 1.000 /  9,1.687 / 2.112 /  9,1.455 / 2.025 /  9,1.086 / 1.387 /  9,1.637 / 2.135 /  9
4,1-4,2.057 / 2.138 /  9,2.081 / 2.456 /  9,1.583 / 1.596 /  9,1.486 / 1.781 /  9,1.441 / 1.574 /  9
5,2-0,0.893 / 0.893 /  5,0.893 / 0.893 / 10,0.893 / 0.893 /  7,0.896 / 0.921 /  9,1.646 / 1.813 /  7
6,2-1,0.892 / 0.892 /  7,0.892 / 0.892 /  7,0.892 / 0.892 /  6,0.954 / 1.264 /  6,0.994 / 1.404 /  5
7,2-2,0.701 / 0.701 /  7,0.777 / 1.006 /  8,0.701 / 0.701 /  8,0.701 / 0.701 /  9,0.888 / 1.394 /  8
8,2-3,1.543 / 2.100 /  9,1.717 / 1.717 /  7,1.283 / 1.578 / 10,1.298 / 1.582 / 12,1.200 / 1.434 /  6
9,2-4,0.879 / 1.172 /  9,0.949 / 1.409 /  6,0.908 / 1.167 /  5,0.812 / 1.046 /  8,0.779 / 0.779 /  6
10,2-5,1.032 / 1.032 /  9,1.423 / 1.658 /  8,1.469 / 1.730 / 11,1.124 / 1.769 /  8,1.526 / 1.651 /  9
11,2-6,1.575 / 1.881 /  8,1.289 / 1.289 / 10,1.354 / 1.364 /  8,1.315 / 1.499 /  8,0.895 / 0.895 /  5
12,2-7,1.051 / 1.604 / 11,1.062 / 1.254 /  7,0.982 / 1.182 /  8,1.038 / 1.254 /  7,1.106 / 1.415 /  7
13,2-8,1.566 / 1.645 /  7,1.277 / 1.536 /  6,1.308 / 1.797 /  3,0.891 / 0.891 /  4,0.891 / 0.891 /  5
14,2-9,0.891 / 0.891 /  8,0.933 / 1.183 /  7,0.936 / 1.201 /  7,0.980 / 1.201 /  7,0.891 / 0.891 /  4
15,2-10,1.296 / 1.296 /  6,1.337 / 1.624 /  8,1.345 / 1.591 /  6,1.337 / 1.624 /  8,1.576 / 2.246 /  8
16,2-11,0.893 / 0.893 /  8,1.376 / 1.376 /  9,1.944 / 1.944 /  8,0.893 / 0.893 /  9,0.893 / 0.893 /  8
17,2-12,0.956 / 1.272 /  6,0.935 / 1.272 /  9,1.055 / 1.272 /  7,0.935 / 1.272 /  9,1.305 / 1.860 /  6
18,2-13,0.864 / 0.864 /  7,0.864 / 0.864 /  8,0.934 / 1.256 / 10,0.967 / 1.173 /  9,0.969 / 1.183 /  6
19,2-14,0.953 / 0.953 /  3,1.029 / 1.308 /  8,1.224 / 1.608 / 10,1.012 / 1.308 /  6,1.038 / 1.317 /  9
