,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.028 / 1.255 /  9,1.022 / 1.194 /  9,1.372 / 1.372 /  9,1.057 / 1.255 /  9,1.153 / 1.218 /  9
1,1-1,1.044 / 1.393 /  9,1.175 / 1.393 /  9,1.183 / 1.412 /  9,1.091 / 1.412 /  9,1.219 / 1.393 /  9
2,1-2,1.477 / 1.828 /  9,2.508 / 2.727 /  9,2.332 / 2.332 /  9,1.433 / 1.433 /  9,1.652 / 1.828 /  9
3,1-3,1.045 / 1.401 /  9,1.000 / 1.000 /  9,1.872 / 1.872 /  9,1.000 / 1.000 /  9,1.089 / 1.401 /  9
4,1-4,1.451 / 1.759 /  9,1.529 / 1.791 /  9,1.412 / 1.412 /  9,1.489 / 1.759 /  9,1.444 / 1.701 /  9
5,2-0,1.250 / 1.250 /  7,1.269 / 1.362 /  6,1.250 / 1.250 /  5,1.186 / 1.250 /  6,1.250 / 1.250 /  4
6,2-1,1.335 / 1.624 /  9,1.260 / 1.260 /  6,1.260 / 1.260 /  5,1.260 / 1.260 /  5,1.260 / 1.260 /  5
7,2-2,1.323 / 1.323 /  4,1.323 / 1.323 /  8,1.323 / 1.323 /  6,1.273 / 1.323 /  8,1.323 / 1.323 /  6
8,2-3,0.894 / 0.894 /  5,0.988 / 1.270 /  8,1.022 / 1.292 /  9,0.934 / 1.292 / 10,0.894 / 0.894 /  5
9,2-4,0.938 / 1.175 /  3,1.242 / 1.492 /  5,1.277 / 1.453 /  5,0.857 / 1.039 /  8,0.866 / 1.190 /  8
10,2-5,0.888 / 0.888 /  8,0.888 / 0.888 /  6,0.888 / 0.888 /  8,0.942 / 1.264 /  7,0.888 / 0.888 /  8
11,2-6,1.038 / 1.268 /  8,1.210 / 1.535 /  8,1.209 / 1.209 /  2,0.976 / 1.268 / 11,0.995 / 1.555 /  8
12,2-7,0.889 / 0.889 / 10,0.929 / 1.283 / 10,0.937 / 1.222 /  7,0.889 / 0.889 /  8,0.889 / 0.889 /  8
13,2-8,1.112 / 1.376 /  7,1.083 / 1.099 /  4,1.469 / 1.820 / 10,1.119 / 1.376 /  6,1.133 / 1.363 /  9
14,2-9,1.069 / 1.346 /  6,1.002 / 1.436 /  7,1.067 / 1.342 /  3,1.147 / 1.818 /  6,0.930 / 0.930 / 11
15,2-10,1.373 / 1.684 /  8,1.512 / 1.848 /  9,0.894 / 0.894 /  7,0.939 / 1.250 /  8,0.945 / 1.250 /  7
16,2-11,1.415 / 1.983 /  7,1.490 / 2.425 /  8,0.888 / 0.888 /  6,0.966 / 1.277 /  5,0.888 / 0.888 /  3
17,2-12,1.235 / 1.549 / 10,1.262 / 1.471 /  8,1.193 / 1.193 /  9,1.224 / 1.471 /  9,1.193 / 1.193 /  7
18,2-13,1.786 / 2.122 / 12,1.730 / 1.898 /  9,1.004 / 1.364 /  8,1.710 / 1.710 /  6,1.577 / 2.376 /  9
19,2-14,0.631 / 0.848 /  9,0.667 / 1.169 /  9,1.239 / 1.413 /  7,0.937 / 1.169 /  7,0.948 / 1.143 /  5
