,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,533.110 / 7273.217 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,81.460 / 1011.666 / 95 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.542 / 2.957 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,484.791 / 8591.883 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.179 / 2.962 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,2-0,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 75,1.690 / 2.265 / 50 / 50,-1.000 / -1.000 / 0 / 48
6,2-1,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 36,129.827 / 4610.780 / 52 / 52,-1.000 / -1.000 / 0 / 36
7,2-2,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 47,1.149 / 1.283 / 56 / 56,-1.000 / -1.000 / 0 / 23
8,2-3,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 38,240.129 / 3598.044 / 47 / 47,-1.000 / -1.000 / 0 / 16
9,2-4,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 53,1.514 / 2.000 / 38 / 38,-1.000 / -1.000 / 0 / 79
10,2-5,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 47,278.081 / 3321.399 / 44 / 44,-1.000 / -1.000 / 0 / 42
11,2-6,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 50,8.864 / 486.999 / 61 / 61,-1.000 / -1.000 / 0 / 47
12,2-7,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 24,1.549 / 2.000 / 27 / 27,-1.000 / -1.000 / 0 / 50
13,2-8,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 45,2.028 / 2.297 / 15 / 15,-1.000 / -1.000 / 0 / 36
14,2-9,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 68,1.983 / 2.573 / 40 / 40,-1.000 / -1.000 / 0 / 38
15,2-10,-1.000 / -1.000 / 0 / 25,-1.000 / -1.000 / 0 / 69,206.548 / 3578.938 / 61 / 61,-1.000 / -1.000 / 0 / 27
16,2-11,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 30,1.649 / 2.160 / 61 / 62,-1.000 / -1.000 / 0 / 66
17,2-12,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 46,1.351 / 1.666 / 34 / 34,-1.000 / -1.000 / 0 / 69
18,2-13,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 56,1.358 / 1.413 / 36 / 36,-1.000 / -1.000 / 0 / 67
19,2-14,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 50,1.105 / 1.287 / 27 / 27,-1.000 / -1.000 / 0 / 40
