,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.017 / 1.576 / 99 / 99
1,1-1,1.377 / 1.774 / 99 / 99,1.635 / 2.142 / 99 / 99,1.815 / 2.120 / 99 / 99,1.703 / 2.017 / 99 / 99
2,1-2,1.128 / 1.128 / 99 / 99,1.128 / 1.128 / 99 / 99,1.128 / 1.128 / 99 / 99,1.120 / 1.128 / 99 / 99
3,1-3,1.501 / 1.899 / 99 / 99,1.461 / 1.899 / 99 / 99,1.574 / 1.899 / 99 / 99,1.574 / 1.899 / 99 / 99
4,1-4,1.306 / 1.754 / 99 / 99,1.610 / 1.788 / 99 / 99,1.633 / 1.788 / 99 / 99,1.239 / 1.754 / 99 / 99
5,2-0,0.991 / 1.302 / 27 / 27,1.019 / 1.302 / 40 / 40,1.293 / 1.670 / 40 / 40,1.058 / 1.670 / 52 / 52
6,2-1,1.285 / 1.667 / 52 / 52,0.706 / 0.991 / 31 / 31,0.763 / 0.991 / 52 / 52,1.374 / 1.667 / 64 / 64
7,2-2,1.598 / 2.020 / 69 / 69,1.644 / 2.020 / 62 / 62,1.753 / 2.020 / 72 / 72,1.679 / 2.020 / 39 / 39
8,2-3,0.843 / 1.580 / 38 / 38,0.750 / 1.260 / 38 / 38,0.755 / 1.260 / 31 / 31,0.924 / 1.580 / 63 / 63
9,2-4,1.299 / 1.635 / 51 / 51,1.251 / 1.251 / 21 / 21,1.397 / 1.668 / 66 / 66,1.492 / 1.729 / 33 / 33
10,2-5,1.848 / 2.638 / 64 / 64,2.014 / 2.577 / 51 / 51,2.121 / 2.746 / 46 / 46,1.930 / 2.338 / 58 / 58
11,2-6,1.257 / 1.735 / 35 / 35,1.096 / 1.393 / 52 / 52,1.107 / 1.455 / 55 / 55,1.070 / 1.455 / 51 / 51
12,2-7,1.213 / 1.603 / 32 / 32,1.099 / 1.200 / 10 / 10,1.099 / 1.200 / 68 / 68,1.364 / 1.603 / 53 / 53
13,2-8,1.003 / 1.401 / 34 / 41,1.024 / 1.256 / 65 / 72,0.947 / 1.256 / 22 / 52,0.908 / 1.256 / 34 / 55
14,2-9,1.052 / 1.771 / 40 / 40,1.168 / 1.599 / 29 / 29,1.060 / 1.599 / 63 / 63,1.147 / 1.749 / 55 / 55
15,2-10,1.110 / 1.806 / 51 / 51,1.069 / 1.393 / 21 / 21,1.053 / 1.053 / 4 / 4,0.962 / 1.281 / 33 / 33
16,2-11,2.099 / 2.328 / 29 / 29,2.226 / 2.763 / 29 / 29,2.371 / 2.763 / 54 / 54,2.226 / 2.645 / 53 / 53
17,2-12,0.940 / 1.509 / 57 / 57,0.849 / 1.288 / 30 / 30,0.925 / 1.288 / 42 / 42,0.840 / 1.288 / 61 / 61
18,2-13,1.073 / 1.227 / 59 / 59,1.482 / 1.916 / 40 / 40,1.365 / 1.657 / 50 / 50,1.268 / 1.459 / 53 / 53
19,2-14,0.783 / 1.214 / 26 / 26,0.957 / 1.457 / 59 / 59,0.792 / 1.455 / 61 / 61,0.990 / 1.527 / 55 / 55
