,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.991 / 1.161 /  9,0.997 / 1.149 /  9,0.997 / 1.149 /  9,0.975 / 1.208 /  9,0.930 / 1.161 /  9
1,1-1,1.351 / 1.634 /  9,1.218 / 1.531 /  9,1.630 / 1.869 /  9,1.256 / 1.869 /  9,1.435 / 2.185 /  9
2,1-2,1.152 / 1.598 /  9,1.066 / 1.598 /  9,1.085 / 1.382 /  9,1.109 / 1.598 /  9,1.086 / 1.386 /  9
3,1-3,1.746 / 2.016 /  9,1.835 / 2.012 /  9,1.664 / 2.282 /  9,1.752 / 1.996 /  9,1.635 / 1.743 /  9
4,1-4,0.951 / 1.218 /  9,0.932 / 1.135 /  9,0.942 / 1.135 /  9,0.985 / 1.301 /  9,0.985 / 1.614 /  9
5,2-0,0.891 / 0.891 /  9,0.891 / 0.891 /  6,0.891 / 0.891 /  8,0.891 / 0.891 /  7,1.032 / 1.734 /  6
6,2-1,1.074 / 1.272 /  7,1.036 / 1.036 /  7,1.089 / 1.407 /  7,1.093 / 1.381 /  6,1.103 / 1.272 /  7
7,2-2,9.028 / 54.302 /  7,1.154 / 1.494 /  9,1.147 / 1.206 /  8,1.111 / 1.111 /  7,1.111 / 1.111 /  5
8,2-3,1.045 / 1.334 /  7,1.654 / 1.654 /  4,1.654 / 1.654 /  3,0.941 / 0.941 /  5,1.661 / 1.710 /  8
9,2-4,1.010 / 1.071 /  9,0.990 / 1.003 /  9,0.984 / 1.003 /  6,0.986 / 1.003 /  7,0.988 / 1.003 /  8
10,2-5,1.010 / 1.262 /  8,1.076 / 1.283 /  6,1.159 / 1.283 /  4,1.087 / 1.283 /  8,1.035 / 1.035 /  7
11,2-6,1.054 / 1.333 /  8,1.101 / 1.333 /  8,1.410 / 1.551 /  6,0.996 / 0.996 /  8,1.170 / 1.335 /  9
12,2-7,0.882 / 0.882 /  6,0.882 / 0.882 /  8,0.882 / 0.882 /  9,0.922 / 1.242 /  9,1.124 / 1.242 /  6
13,2-8,2.400 / 2.513 /  8,2.383 / 2.383 /  7,1.573 / 2.237 / 10,2.397 / 2.496 /  8,2.149 / 2.383 /  6
14,2-9,1.128 / 1.434 /  8,1.192 / 1.706 /  9,1.682 / 2.218 /  5,1.084 / 1.084 /  7,1.355 / 1.355 /  9
15,2-10,1.333 / 1.333 /  9,1.477 / 1.764 /  3,1.172 / 1.380 /  9,1.333 / 1.333 /  8,1.137 / 1.151 /  7
16,2-11,1.841 / 2.263 /  6,1.964 / 2.333 /  9,1.026 / 1.918 /  8,1.964 / 2.333 /  9,1.533 / 1.897 /  3
17,2-12,34.425 / 265.981 /  8,1.344 / 1.344 /  5,1.344 / 1.344 / 10,1.344 / 1.344 /  7,1.214 / 1.508 /  9
18,2-13,1.228 / 1.511 /  5,0.968 / 1.176 /  9,1.029 / 1.199 /  8,0.942 / 0.942 /  9,1.047 / 1.258 /  9
19,2-14,1.466 / 1.677 /  9,1.479 / 1.847 / 10,1.932 / 2.168 /  8,1.499 / 1.745 /  9,1.674 / 2.113 /  8
