,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.419 / 1.636 /  9,1.526 / 1.560 /  9,1.629 / 1.765 /  9,1.446 / 1.636 /  9,1.348 / 1.392 /  9
1,1-1,1.960 / 2.389 /  9,1.452 / 1.452 /  9,2.072 / 2.464 /  9,2.053 / 2.389 /  9,1.913 / 1.971 /  9
2,1-2,1.000 / 1.000 /  9,1.231 / 1.701 /  9,1.224 / 1.224 /  9,1.000 / 1.000 /  9,1.049 / 1.440 /  9
3,1-3,1.045 / 1.201 /  9,1.097 / 1.544 /  9,1.784 / 1.885 /  9,1.541 / 1.834 /  9,1.037 / 1.330 /  9
4,1-4,1.029 / 1.032 /  9,1.189 / 1.325 /  9,1.156 / 1.746 /  9,1.066 / 1.192 /  9,1.038 / 1.084 /  9
5,2-0,1.804 / 2.158 /  7,1.449 / 1.449 /  3,1.743 / 1.806 /  7,1.762 / 1.847 /  8,1.817 / 2.099 /  8
6,2-1,1.929 / 1.997 /  7,1.852 / 1.852 /  9,1.997 / 2.286 /  7,1.865 / 1.930 /  6,1.883 / 2.056 /  9
7,2-2,0.892 / 0.892 /  9,0.892 / 0.892 /  8,0.892 / 0.892 /  9,0.892 / 0.892 / 11,0.892 / 0.892 /  6
8,2-3,0.952 / 0.952 /  9,1.741 / 1.853 / 10,0.952 / 0.952 /  9,1.440 / 1.639 /  7,0.952 / 0.952 /  8
9,2-4,1.453 / 1.517 /  9,1.421 / 1.421 / 12,1.096 / 1.240 /  8,1.390 / 1.390 /  9,1.421 / 1.421 /  7
10,2-5,0.949 / 1.235 /  8,0.908 / 0.908 /  8,1.621 / 1.621 /  6,1.412 / 1.635 /  6,0.908 / 0.908 /  9
11,2-6,1.483 / 1.483 /  8,1.483 / 1.483 /  9,1.586 / 2.436 / 11,1.673 / 2.436 /  6,1.602 / 2.436 /  8
12,2-7,1.126 / 1.126 /  8,1.126 / 1.126 /  8,1.126 / 1.126 / 10,1.126 / 1.126 /  6,1.126 / 1.126 /  8
13,2-8,0.881 / 0.918 /  5,0.950 / 1.137 /  7,0.928 / 1.014 / 10,0.910 / 1.065 /  9,0.908 / 1.065 /  8
14,2-9,0.919 / 0.919 /  9,0.919 / 0.919 /  7,0.988 / 1.543 /  9,0.959 / 1.241 /  8,0.919 / 0.919 /  7
15,2-10,1.734 / 2.071 /  8,1.351 / 1.682 /  8,0.955 / 1.229 /  8,0.960 / 1.229 /  7,0.994 / 1.229 /  8
16,2-11,0.978 / 0.978 /  7,1.544 / 1.544 /  5,0.989 / 1.081 / 10,0.882 / 0.978 /  9,0.978 / 0.978 /  7
17,2-12,0.896 / 0.896 /  5,1.566 / 1.566 /  6,0.947 / 1.259 /  7,1.304 / 1.304 /  7,0.896 / 0.896 /  4
18,2-13,1.315 / 1.365 / 10,1.319 / 1.365 /  6,1.436 / 1.661 /  6,1.348 / 1.661 /  9,1.353 / 1.661 /  8
19,2-14,1.037 / 1.336 / 10,0.999 / 1.136 / 10,0.917 / 0.917 /  2,0.947 / 1.185 /  8,1.013 / 1.234 /  8
