,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.035 / 1.315 /  9,1.000 / 1.000 /  9,1.447 / 1.701 /  9,1.081 / 1.286 /  9,1.038 / 1.135 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.436 / 1.746 /  9,1.746 / 1.905 /  9,1.772 / 2.140 /  9,1.427 / 1.746 /  9,1.454 / 1.687 /  9
3,1-3,1.838 / 2.150 /  9,1.789 / 1.789 /  9,1.874 / 2.150 /  9,1.829 / 2.150 /  9,2.625 / 2.738 /  9
4,1-4,1.000 / 1.000 /  9,1.053 / 1.053 /  9,1.731 / 1.731 /  9,1.000 / 1.000 /  9,1.190 / 1.224 /  9
5,2-0,0.762 / 0.762 /  8,0.762 / 0.762 /  7,0.778 / 0.877 /  7,0.762 / 0.762 /  8,0.998 / 1.289 / 10
6,2-1,0.943 / 1.138 / 10,0.893 / 0.893 /  8,1.218 / 1.226 /  9,1.090 / 1.270 /  5,0.689 / 0.689 /  6
7,2-2,2.002 / 2.002 / 10,1.793 / 2.124 /  7,1.017 / 1.017 /  5,2.004 / 2.015 /  6,2.195 / 2.244 /  6
8,2-3,1.407 / 1.407 /  9,1.448 / 1.689 /  7,0.977 / 1.170 /  8,1.220 / 1.226 / 10,1.510 / 1.827 /  8
9,2-4,0.968 / 1.291 / 10,1.046 / 1.291 /  5,0.893 / 0.893 /  9,0.893 / 0.893 /  9,0.934 / 1.259 /  9
10,2-5,1.368 / 1.368 /  6,1.470 / 1.878 / 10,1.012 / 1.368 / 10,1.239 / 1.446 /  9,1.498 / 1.655 /  8
11,2-6,1.125 / 1.125 /  6,1.125 / 1.125 /  4,1.125 / 1.125 /  5,1.125 / 1.125 /  7,1.540 / 1.858 /  7
12,2-7,1.168 / 1.942 /  5,0.896 / 0.896 /  7,0.896 / 0.896 /  9,0.941 / 1.211 /  7,0.896 / 0.896 /  7
13,2-8,1.053 / 1.582 /  9,0.898 / 0.898 /  7,0.898 / 0.898 /  9,0.898 / 0.898 /  7,1.651 / 2.019 /  9
14,2-9,0.919 / 0.919 /  7,0.705 / 0.705 /  4,1.245 / 1.245 / 10,0.919 / 0.919 /  6,1.067 / 1.067 /  3
15,2-10,0.989 / 1.558 /  7,0.942 / 1.226 /  7,0.936 / 1.226 /  8,0.895 / 0.895 /  3,1.572 / 1.870 / 10
16,2-11,0.867 / 0.911 /  8,0.881 / 0.988 /  6,0.902 / 0.988 /  7,0.897 / 0.988 / 10,1.504 / 1.730 / 10
17,2-12,0.930 / 0.930 /  5,0.930 / 0.930 /  6,0.930 / 0.930 /  8,1.191 / 1.765 /  8,0.930 / 0.930 /  7
18,2-13,0.945 / 1.255 /  7,0.944 / 1.252 /  7,0.893 / 0.893 /  6,0.996 / 1.255 /  7,1.037 / 1.255 /  5
19,2-14,1.121 / 1.275 /  7,1.021 / 1.275 /  8,1.074 / 1.275 /  5,1.033 / 1.275 /  7,1.183 / 1.244 /  5
