,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.073 / 1.073 /  9,1.132 / 1.605 /  9,1.000 / 1.000 /  9,1.041 / 1.373 /  9
1,1-1,1.165 / 1.315 /  9,1.046 / 1.046 /  9,1.080 / 1.347 /  9,1.201 / 1.363 /  9,1.514 / 1.839 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.496 / 1.558 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.070 / 1.316 /  9,1.079 / 1.268 /  9,1.041 / 1.559 /  9,1.086 / 1.086 /  9,1.658 / 1.780 /  9
4,1-4,1.197 / 1.652 /  9,-1.000 / -1.000 /  0,1.645 / 1.899 /  9,1.154 / 1.652 /  9,1.056 / 1.326 /  9
5,2-0,0.952 / 0.952 /  3,0.952 / 0.952 /  2,1.005 / 1.267 /  6,0.952 / 0.952 /  7,0.952 / 0.952 /  5
6,2-1,1.127 / 1.443 /  8,1.297 / 1.838 /  7,1.235 / 1.490 /  4,1.178 / 1.561 /  5,0.894 / 0.894 /  9
7,2-2,1.165 / 1.165 /  8,1.165 / 1.165 /  8,1.205 / 1.404 /  6,1.185 / 1.285 /  6,0.891 / 0.891 /  6
8,2-3,1.273 / 1.695 / 11,1.115 / 1.115 /  7,1.283 / 1.695 /  7,1.115 / 1.115 /  5,1.411 / 1.718 /  7
9,2-4,1.036 / 1.036 /  8,1.055 / 1.087 /  6,1.033 / 1.087 /  7,1.069 / 1.302 /  8,0.758 / 1.072 /  8
10,2-5,0.736 / 0.736 / 11,0.736 / 0.736 / 10,1.202 / 1.270 / 10,0.736 / 0.736 /  9,0.736 / 0.736 /  9
11,2-6,0.908 / 0.908 /  6,0.970 / 1.279 /  6,0.908 / 0.908 /  7,0.908 / 0.908 /  8,0.908 / 0.908 /  7
12,2-7,0.686 / 0.892 /  7,0.652 / 0.652 /  6,0.652 / 0.652 /  8,0.652 / 0.652 /  5,1.069 / 1.262 /  7
13,2-8,0.941 / 0.941 /  7,1.015 / 1.138 /  8,1.045 / 1.252 /  6,0.941 / 0.941 /  7,1.122 / 1.275 /  9
14,2-9,1.320 / 1.715 /  8,1.311 / 2.954 / 10,1.329 / 2.051 /  9,1.173 / 1.490 /  8,1.376 / 1.376 /  7
15,2-10,0.983 / 1.222 /  7,0.935 / 1.222 /  7,0.887 / 0.887 /  6,1.054 / 1.222 /  8,0.887 / 0.887 /  5
16,2-11,0.940 / 1.187 / 10,0.838 / 0.856 /  7,0.919 / 1.130 /  7,0.968 / 0.968 /  3,1.392 / 1.618 /  7
17,2-12,1.060 / 1.422 / 10,1.139 / 1.732 /  6,1.070 / 1.422 /  8,1.020 / 1.020 /  9,1.190 / 1.190 /  6
18,2-13,1.228 / 1.520 /  8,1.368 / 1.520 /  5,1.292 / 1.520 /  5,1.218 / 1.843 /  9,1.533 / 1.750 /  7
19,2-14,0.997 / 1.265 /  5,1.037 / 1.209 /  8,0.879 / 0.905 /  9,1.064 / 1.351 /  7,1.378 / 1.473 /  7
