,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.161 / 1.582 /  9,0.973 / 1.070 /  9,1.160 / 1.160 /  1,0.906 / 1.070 /  9,1.456 / 1.831 /  9
1,1-1,1.346 / 1.390 /  9,1.378 / 1.548 /  9,1.104 / 1.104 /  1,1.172 / 1.232 /  9,630.596 / 2021.026 /  7
2,1-2,1.088 / 1.789 /  9,1.848 / 2.010 /  9,-1.000 / -1.000 /  0,1.270 / 1.487 /  9,1.000 / 1.000 /  9
3,1-3,1.000 / 1.000 /  9,1.168 / 1.541 /  9,-1.000 / -1.000 /  0,1.367 / 1.544 /  9,1.369 / 2.115 /  8
4,1-4,0.794 / 1.022 /  9,0.768 / 1.063 /  9,1201.561 / 4295.019 / 310,0.761 / 1.000 /  9,0.968 / 1.704 /  9
5,2-0,1.135 / 1.135 /  6,1.149 / 1.269 /  7,-1.000 / -1.000 /  0,1.030 / 1.135 /  7,281.064 / 819.460 /  6
6,2-1,1.503 / 1.503 /  6,1.118 / 1.118 /  3,-1.000 / -1.000 /  0,1.147 / 1.232 /  8,-1.000 / -1.000 /  0
7,2-2,1.552 / 1.552 /  6,1.202 / 1.467 /  5,-1.000 / -1.000 /  0,1.098 / 1.098 / 11,1.614 / 1.614 /  1
8,2-3,0.931 / 0.931 /  7,0.934 / 0.955 /  7,-1.000 / -1.000 /  0,0.931 / 0.931 / 10,-1.000 / -1.000 /  0
9,2-4,0.930 / 0.930 /  6,1.018 / 1.370 /  5,0.930 / 0.930 /  1,0.930 / 0.930 /  8,1.029 / 1.327 /  4
10,2-5,1.167 / 1.207 /  8,0.950 / 1.243 /  6,0.892 / 0.892 /  8,1.207 / 1.207 /  5,169.042 / 577.668 /  5
11,2-6,1.035 / 1.208 /  8,1.241 / 1.281 /  8,-1.000 / -1.000 /  0,1.196 / 1.208 /  9,200.560 / 599.214 /  4
12,2-7,0.649 / 0.649 /  8,0.649 / 0.649 /  8,189.661 / 1701.754 /  9,0.649 / 0.649 /  6,27.991 / 246.727 /  9
13,2-8,1.342 / 1.609 / 10,0.889 / 0.889 /  8,-1.000 / -1.000 /  0,1.215 / 1.427 /  9,1178.848 / 2473.214 /  3
14,2-9,0.762 / 1.458 /  8,0.626 / 0.626 /  5,-1.000 / -1.000 /  0,0.658 / 0.884 /  8,577.734 / 670.313 /  2
15,2-10,0.695 / 0.940 /  8,0.823 / 1.058 /  8,-1.000 / -1.000 /  0,0.768 / 0.947 /  8,343.124 / 644.765 /  4
16,2-11,1.604 / 2.071 /  8,0.930 / 0.930 / 10,894.703 / 1350.556 /  2,1.138 / 1.765 /  6,1.954 / 1.954 /  1
17,2-12,1.295 / 1.295 /  4,1.335 / 1.464 /  9,-1.000 / -1.000 /  0,1.349 / 1.525 /  7,1006.940 / 3018.209 /  3
18,2-13,0.989 / 0.989 /  4,0.938 / 1.012 /  6,-1.000 / -1.000 /  0,1.036 / 1.311 /  9,115.878 / 216.027 /  3
19,2-14,1.051 / 1.227 /  8,1.022 / 1.281 /  8,-1.000 / -1.000 /  0,1.270 / 1.359 /  7,47.621 / 326.995 /  7
