,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.526 / 1.526 / 99 / 99,1.940 / 2.210 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.279 / 1.756 / 99 / 99,2.143 / 2.520 / 99 / 99,10550.445 / 46243.730 / 44 / 99,1.321 / 1.756 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,285.362 / 4877.173 / 94 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.629 / 2.021 / 99 / 99,1.407 / 1.577 / 99 / 99,8919.576 / 42569.402 / 49 / 99,1.639 / 2.021 / 99 / 99
4,1-4,1.409 / 1.409 / 99 / 99,1.556 / 1.686 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.409 / 1.409 / 99 / 99
5,1-5,1.456 / 2.067 / 99 / 99,1.574 / 2.120 / 99 / 99,1.496 / 2.120 / 99 / 99,1.841 / 2.303 / 99 / 99
6,1-6,2.816 / 2.827 / 99 / 99,2.820 / 2.827 / 99 / 99,19.055 / 39.340 / 99 / 99,1.672 / 1.672 / 99 / 99
7,1-7,1.835 / 2.465 / 99 / 99,2.079 / 3.579 / 99 / 99,2.006 / 2.947 / 99 / 99,1.624 / 2.465 / 99 / 99
8,2-0,1.489 / 1.705 / 42 / 42,1.460 / 1.705 / 55 / 55,1.450 / 1.856 / 35 / 35,1.520 / 1.705 / 55 / 55
9,2-1,1.903 / 2.145 / 38 / 38,2.062 / 2.292 / 47 / 47,171.541 / 2579.697 / 33 / 37,1.995 / 2.241 / 43 / 43
10,2-2,1.026 / 1.335 / 60 / 60,1.057 / 1.335 / 71 / 71,1.032 / 1.335 / 39 / 39,1.024 / 1.335 / 52 / 52
11,2-3,3.049 / 4.082 / 70 / 70,3.245 / 4.044 / 52 / 52,1.492 / 2.420 / 44 / 44,2.890 / 3.441 / 51 / 51
12,2-4,1.469 / 1.492 / 77 / 77,1.468 / 1.492 / 25 / 25,1.470 / 1.492 / 32 / 32,1.477 / 1.492 / 31 / 31
13,2-5,1.475 / 1.855 / 32 / 32,1.578 / 2.303 / 58 / 58,101.035 / 2866.487 / 41 / 54,1.437 / 1.855 / 55 / 55
14,2-6,1.878 / 2.436 / 57 / 57,1.620 / 2.249 / 40 / 40,1.762 / 2.173 / 70 / 70,1.806 / 2.258 / 58 / 58
15,2-7,0.894 / 0.894 / 51 / 51,0.894 / 0.894 / 30 / 30,54.199 / 1518.397 / 57 / 61,0.894 / 0.894 / 49 / 49
16,2-8,3.229 / 3.475 / 58 / 58,3.253 / 3.475 / 51 / 51,876.744 / 7726.295 / 82 / 82,3.113 / 3.460 / 45 / 45
17,2-9,0.997 / 1.181 / 56 / 56,1.034 / 1.181 / 45 / 45,0.939 / 1.181 / 45 / 45,0.894 / 0.894 / 52 / 52
18,2-10,0.940 / 0.940 / 69 / 69,0.940 / 0.940 / 49 / 49,0.940 / 0.940 / 61 / 61,0.940 / 0.940 / 57 / 57
19,2-11,1.723 / 2.615 / 68 / 68,1.513 / 2.198 / 40 / 40,1.734 / 2.475 / 30 / 30,1.434 / 2.475 / 53 / 53
20,2-12,3.699 / 4.231 / 36 / 36,3.837 / 4.838 / 41 / 41,21.159 / 34.824 / 33 / 33,3.819 / 4.501 / 28 / 28
21,2-13,3.721 / 4.623 / 51 / 51,3.498 / 4.425 / 42 / 42,1.522 / 1.923 / 29 / 29,3.223 / 3.717 / 35 / 35
22,2-14,1.358 / 3.285 / 41 / 41,1.010 / 1.022 / 44 / 44,1.936 / 7.475 / 43 / 43,1.011 / 1.022 / 60 / 60
23,2-15,0.868 / 0.868 / 35 / 35,1.558 / 1.607 / 41 / 41,9584.238 / 26314.282 / 20 / 27,0.868 / 0.868 / 71 / 71
24,2-16,1.335 / 1.638 / 51 / 51,1.376 / 1.638 / 27 / 27,1.365 / 1.638 / 35 / 35,1.344 / 1.638 / 25 / 25
25,2-17,3.195 / 3.695 / 37 / 37,3.209 / 3.695 / 60 / 60,17.343 / 28.983 / 56 / 56,3.167 / 3.695 / 61 / 61
26,2-18,1.007 / 1.342 / 58 / 58,1.638 / 2.261 / 55 / 55,4167.913 / 20112.565 / 24 / 40,1.036 / 1.291 / 32 / 32
27,2-19,2.467 / 2.731 / 82 / 82,0.952 / 0.952 / 11 / 11,2616.551 / 32112.966 / 34 / 47,2.571 / 2.721 / 29 / 29
28,2-20,1.694 / 1.933 / 58 / 58,1.790 / 1.933 / 33 / 33,1.811 / 2.080 / 37 / 37,1.717 / 1.933 / 40 / 40
29,2-21,1.371 / 2.551 / 64 / 64,1.274 / 2.310 / 59 / 59,1.159 / 1.820 / 50 / 50,1.353 / 1.353 / 70 / 70
30,2-22,0.930 / 0.930 / 39 / 39,1.052 / 1.434 / 48 / 48,1.087 / 1.434 / 51 / 51,1.429 / 1.635 / 49 / 49
31,2-23,1.841 / 2.119 / 44 / 44,1.799 / 2.119 / 72 / 72,1.765 / 2.119 / 69 / 69,1.768 / 1.933 / 44 / 44
