,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.391 / 1.724 / 99 / 99,1.757 / 2.176 / 99 / 99,3.237 / 3.702 / 99 / 99,1.329 / 1.724 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,2.091 / 2.417 / 99 / 99,1.655 / 1.661 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.810 / 2.179 / 99 / 99,1.633 / 2.349 / 99 / 99,2.397 / 2.885 / 99 / 99,1.827 / 2.117 / 99 / 99
3,1-3,1.791 / 2.609 / 99 / 99,2.232 / 2.629 / 99 / 99,2.397 / 2.867 / 99 / 99,2.000 / 2.318 / 99 / 99
4,1-4,1.668 / 2.319 / 99 / 99,1.650 / 2.361 / 99 / 99,2.039 / 3.093 / 99 / 99,1.610 / 2.293 / 99 / 99
5,1-5,1.132 / 1.857 / 99 / 99,2.011 / 2.870 / 99 / 99,2.070 / 2.766 / 99 / 99,1.577 / 2.157 / 99 / 99
6,1-6,0.967 / 1.361 / 99 / 99,1.137 / 1.290 / 99 / 99,1.545 / 2.173 / 99 / 99,0.930 / 0.930 / 99 / 99
7,1-7,2.609 / 2.774 / 99 / 99,2.605 / 2.949 / 99 / 99,3.104 / 3.607 / 99 / 99,2.580 / 2.774 / 99 / 99
8,2-0,2.339 / 2.621 / 59 / 59,2.081 / 2.621 / 48 / 48,3.511 / 4.092 / 47 / 47,0.991 / 2.621 / 62 / 62
9,2-1,2.200 / 2.589 / 43 / 43,1.991 / 2.361 / 38 / 38,1.504 / 1.605 / 50 / 50,1.520 / 1.729 / 17 / 17
10,2-2,0.972 / 0.972 / 67 / 67,0.969 / 0.972 / 41 / 41,1.708 / 1.887 / 45 / 45,0.972 / 0.972 / 35 / 35
11,2-3,1.515 / 2.052 / 51 / 51,0.989 / 1.347 / 59 / 59,1.121 / 1.516 / 56 / 56,1.593 / 2.058 / 76 / 76
12,2-4,1.559 / 1.815 / 46 / 46,1.725 / 2.234 / 71 / 71,1.772 / 1.910 / 30 / 30,1.345 / 1.966 / 56 / 56
13,2-5,1.162 / 1.408 / 34 / 34,1.614 / 2.120 / 46 / 46,0.921 / 1.164 / 50 / 50,1.216 / 1.495 / 25 / 25
14,2-6,1.670 / 1.920 / 18 / 18,1.816 / 1.912 / 23 / 23,1.298 / 1.298 / 71 / 71,1.680 / 2.009 / 45 / 45
15,2-7,2.453 / 2.967 / 42 / 42,1.889 / 2.197 / 42 / 42,2.769 / 3.357 / 26 / 26,2.203 / 2.283 / 33 / 33
16,2-8,1.845 / 2.279 / 59 / 59,1.767 / 2.486 / 36 / 36,0.997 / 1.243 / 19 / 19,1.921 / 2.404 / 51 / 51
17,2-9,2.364 / 2.684 / 50 / 50,1.646 / 1.944 / 31 / 31,1.190 / 1.477 / 36 / 36,2.571 / 2.749 / 45 / 45
18,2-10,0.770 / 1.559 / 46 / 50,1.559 / 1.945 / 57 / 57,0.830 / 2.609 / 49 / 49,1.224 / 1.680 / 48 / 49
19,2-11,1.487 / 2.318 / 50 / 50,1.696 / 2.166 / 62 / 62,2.034 / 3.755 / 50 / 50,1.383 / 1.657 / 47 / 47
20,2-12,2.633 / 3.184 / 29 / 29,2.167 / 2.660 / 56 / 56,1.392 / 1.815 / 39 / 39,1.701 / 2.372 / 83 / 83
21,2-13,2.254 / 2.923 / 30 / 30,1.111 / 2.085 / 45 / 45,1.168 / 1.644 / 50 / 50,2.107 / 2.889 / 51 / 51
22,2-14,0.750 / 0.750 / 53 / 53,0.948 / 1.334 / 62 / 62,1.546 / 1.786 / 61 / 61,0.836 / 1.552 / 62 / 62
23,2-15,2.352 / 2.737 / 36 / 36,1.449 / 1.793 / 28 / 28,2.327 / 2.781 / 76 / 76,2.396 / 2.765 / 62 / 62
24,2-16,1.617 / 2.254 / 43 / 43,1.564 / 1.703 / 54 / 54,1.133 / 1.349 / 63 / 63,1.662 / 2.109 / 42 / 42
25,2-17,1.616 / 2.201 / 43 / 43,1.446 / 1.899 / 34 / 34,1.011 / 1.338 / 35 / 35,1.471 / 1.831 / 43 / 43
26,2-18,1.583 / 1.917 / 53 / 53,1.650 / 1.917 / 55 / 55,2.876 / 3.171 / 57 / 57,0.928 / 1.371 / 54 / 54
27,2-19,0.933 / 1.275 / 71 / 71,0.862 / 1.175 / 46 / 46,0.874 / 1.237 / 74 / 74,1.015 / 1.465 / 54 / 54
28,2-20,1.237 / 2.136 / 43 / 43,1.029 / 1.641 / 26 / 26,2.732 / 3.054 / 22 / 22,1.119 / 1.641 / 69 / 69
29,2-21,1.528 / 1.934 / 58 / 58,1.365 / 1.748 / 60 / 60,16.684 / 564.492 / 39 / 39,1.244 / 1.547 / 42 / 42
30,2-22,1.486 / 1.793 / 30 / 30,1.126 / 1.462 / 44 / 44,2.462 / 2.849 / 34 / 48,1.851 / 2.124 / 52 / 52
31,2-23,1.107 / 1.215 / 72 / 72,0.891 / 0.891 / 72 / 72,1.731 / 2.147 / 70 / 70,1.129 / 1.513 / 44 / 44
