,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.448 / 1.778 / 99 / 99,1.440 / 1.790 / 99 / 99,1.966 / 3.096 / 99 / 99,1.436 / 1.784 / 99 / 99
1,1-1,1.765 / 2.112 / 99 / 99,1.563 / 1.911 / 99 / 99,1.365 / 2.142 / 99 / 99,1.529 / 1.890 / 99 / 99
2,1-2,1.148 / 1.487 / 99 / 99,1.624 / 2.086 / 99 / 99,1.449 / 1.814 / 99 / 99,1.192 / 1.657 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,2.002 / 2.560 / 99 / 99,1.925 / 2.560 / 99 / 99,2.124 / 3.121 / 98 / 99,1.769 / 2.560 / 99 / 99
5,1-5,1.997 / 2.214 / 99 / 99,1.985 / 2.235 / 99 / 99,2.752 / 3.081 / 99 / 99,1.853 / 2.214 / 99 / 99
6,2-0,1.743 / 1.900 / 55 / 55,1.992 / 2.232 / 69 / 69,0.888 / 0.888 / 60 / 60,1.817 / 2.114 / 64 / 64
7,2-1,2.196 / 2.246 / 60 / 60,2.145 / 2.246 / 62 / 62,0.888 / 0.888 / 29 / 29,2.147 / 2.234 / 47 / 47
8,2-2,2.266 / 2.550 / 61 / 61,2.323 / 2.553 / 55 / 55,2.188 / 2.388 / 20 / 20,2.217 / 2.423 / 62 / 62
9,2-3,1.531 / 1.604 / 50 / 50,1.547 / 1.604 / 36 / 36,1.309 / 1.481 / 67 / 67,1.516 / 1.604 / 27 / 27
10,2-4,2.653 / 3.239 / 63 / 63,2.406 / 2.889 / 56 / 56,1.854 / 2.265 / 43 / 43,2.451 / 2.883 / 13 / 13
11,2-5,1.015 / 1.344 / 38 / 38,1.621 / 1.943 / 65 / 65,1.085 / 1.461 / 40 / 40,0.941 / 0.941 / 45 / 45
12,2-6,0.790 / 1.431 / 50 / 50,1.092 / 2.873 / 17 / 17,0.669 / 2.295 / 60 / 60,0.909 / 2.647 / 79 / 79
13,2-7,1.472 / 1.864 / 76 / 76,1.528 / 2.052 / 58 / 58,1.435 / 1.864 / 39 / 39,1.476 / 1.579 / 34 / 34
14,2-8,2.153 / 2.427 / 53 / 53,1.954 / 2.581 / 45 / 45,1.909 / 2.455 / 47 / 47,2.082 / 2.437 / 51 / 51
15,2-9,1.439 / 2.072 / 38 / 38,1.250 / 1.511 / 37 / 37,1.445 / 1.822 / 41 / 41,1.285 / 1.531 / 65 / 65
16,2-10,0.944 / 1.300 / 58 / 58,1.211 / 1.471 / 47 / 47,1.552 / 1.984 / 32 / 32,1.077 / 1.300 / 26 / 26
17,2-11,1.950 / 2.395 / 32 / 32,1.314 / 1.424 / 21 / 21,1.500 / 1.768 / 36 / 36,1.750 / 1.855 / 18 / 18
18,2-12,1.498 / 1.880 / 62 / 62,1.355 / 1.694 / 40 / 40,1.171 / 2.182 / 78 / 78,1.255 / 1.464 / 57 / 57
19,2-13,1.201 / 1.410 / 40 / 40,1.112 / 1.410 / 50 / 50,1.377 / 1.402 / 59 / 59,1.193 / 1.410 / 55 / 55
20,2-14,1.380 / 1.849 / 49 / 49,1.669 / 2.110 / 49 / 49,1.142 / 1.300 / 44 / 44,1.505 / 1.900 / 79 / 79
21,2-15,1.197 / 1.563 / 49 / 49,1.170 / 1.269 / 65 / 65,1.784 / 2.454 / 52 / 52,1.092 / 1.491 / 30 / 30
22,2-16,1.004 / 2.743 / 33 / 33,1.024 / 1.581 / 57 / 57,1.439 / 2.994 / 75 / 75,1.183 / 1.901 / 57 / 57
23,2-17,2.171 / 2.509 / 55 / 55,2.362 / 2.579 / 46 / 46,1.788 / 1.995 / 58 / 58,2.149 / 2.497 / 40 / 40
24,2-18,1.301 / 1.301 / 25 / 25,1.545 / 1.636 / 49 / 49,1.131 / 1.284 / 59 / 59,1.301 / 1.301 / 53 / 53
25,2-19,2.416 / 3.091 / 73 / 73,2.481 / 3.188 / 59 / 59,1.919 / 2.375 / 46 / 46,2.425 / 3.194 / 52 / 52
26,2-20,2.633 / 3.137 / 46 / 46,2.507 / 2.740 / 57 / 57,1.551 / 1.823 / 51 / 51,2.505 / 2.930 / 41 / 41
27,2-21,1.018 / 1.213 / 53 / 53,0.926 / 1.213 / 46 / 46,2.625 / 3.499 / 68 / 68,1.004 / 1.213 / 57 / 57
28,2-22,2.892 / 3.613 / 63 / 63,2.901 / 3.648 / 59 / 59,2.916 / 3.520 / 29 / 29,2.878 / 3.477 / 43 / 43
29,2-23,1.660 / 1.865 / 41 / 41,1.657 / 1.868 / 39 / 39,1.302 / 1.537 / 57 / 57,1.715 / 1.868 / 49 / 49
