,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.190 / 2.740 / 99 / 99,-1.000 / -1.000 / 0 / 99,209.890 / 3787.208 / 99 / 99,2.155 / 2.642 / 99 / 99
1,1-1,1.400 / 1.725 / 99 / 99,-1.000 / -1.000 / 0 / 99,5.763 / 389.107 / 98 / 99,1.498 / 1.725 / 99 / 99
2,1-2,1.659 / 1.891 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.522 / 1.879 / 99 / 99,1.616 / 1.891 / 99 / 99
3,1-3,1.992 / 2.395 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.567 / 4.120 / 99 / 99,1.995 / 2.405 / 99 / 99
4,1-4,1.554 / 2.162 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.945 / 2.846 / 99 / 99,1.450 / 2.162 / 99 / 99
5,1-5,1.245 / 1.863 / 99 / 99,-1.000 / -1.000 / 0 / 99,11.499 / 442.963 / 98 / 99,1.252 / 1.621 / 99 / 99
6,2-0,1.425 / 1.802 / 41 / 41,-1.000 / -1.000 / 0 / 75,1.410 / 1.715 / 23 / 23,1.487 / 1.715 / 58 / 58
7,2-1,0.738 / 0.738 / 24 / 24,-1.000 / -1.000 / 0 / 47,0.738 / 0.738 / 70 / 70,0.738 / 0.738 / 20 / 20
8,2-2,2.669 / 3.230 / 62 / 62,-1.000 / -1.000 / 0 / 55,2.947 / 3.766 / 30 / 30,2.730 / 3.230 / 50 / 50
9,2-3,1.576 / 3.030 / 37 / 37,-1.000 / -1.000 / 0 / 33,1.676 / 3.048 / 61 / 61,1.808 / 3.105 / 37 / 37
10,2-4,4.263 / 4.552 / 45 / 45,-1.000 / -1.000 / 0 / 46,4.284 / 5.079 / 36 / 36,4.291 / 4.836 / 64 / 64
11,2-5,0.957 / 1.230 / 42 / 42,-1.000 / -1.000 / 0 / 54,317.204 / 2845.268 / 30 / 31,1.052 / 1.230 / 68 / 68
12,2-6,2.449 / 2.821 / 46 / 46,-1.000 / -1.000 / 0 / 60,1964.593 / 10224.411 / 48 / 48,2.340 / 2.513 / 41 / 41
13,2-7,1.919 / 2.334 / 69 / 69,-1.000 / -1.000 / 0 / 26,1.976 / 2.240 / 34 / 34,1.894 / 2.334 / 23 / 23
14,2-8,3.634 / 4.101 / 53 / 53,-1.000 / -1.000 / 0 / 42,3.425 / 3.727 / 33 / 33,3.674 / 4.482 / 62 / 62
15,2-9,2.680 / 3.027 / 33 / 33,-1.000 / -1.000 / 0 / 81,296.543 / 3469.347 / 56 / 56,2.570 / 3.179 / 34 / 34
16,2-10,2.075 / 3.132 / 37 / 37,-1.000 / -1.000 / 0 / 51,73.042 / 755.631 / 21 / 29,2.065 / 2.392 / 68 / 68
17,2-11,1.921 / 2.990 / 67 / 67,-1.000 / -1.000 / 0 / 47,1.712 / 2.340 / 78 / 79,1.635 / 2.050 / 33 / 33
18,2-12,2.096 / 2.340 / 22 / 22,-1.000 / -1.000 / 0 / 67,585.143 / 4029.880 / 44 / 44,2.099 / 2.394 / 38 / 38
19,2-13,1.346 / 1.793 / 60 / 60,-1.000 / -1.000 / 0 / 56,1.479 / 3.559 / 49 / 49,1.295 / 1.793 / 31 / 31
20,2-14,1.110 / 3.225 / 55 / 55,-1.000 / -1.000 / 0 / 37,0.935 / 3.225 / 66 / 66,1.153 / 3.255 / 47 / 47
21,2-15,1.742 / 2.092 / 65 / 65,-1.000 / -1.000 / 0 / 62,105.372 / 2074.131 / 55 / 55,1.747 / 2.092 / 42 / 42
22,2-16,1.284 / 1.446 / 52 / 52,-1.000 / -1.000 / 0 / 45,1.198 / 1.202 / 59 / 59,1.218 / 1.446 / 35 / 35
23,2-17,1.250 / 2.106 / 65 / 65,-1.000 / -1.000 / 0 / 50,1.046 / 1.327 / 65 / 65,1.141 / 2.106 / 43 / 43
24,2-18,1.073 / 1.073 / 53 / 53,-1.000 / -1.000 / 0 / 49,150.656 / 1997.773 / 60 / 60,1.073 / 1.073 / 63 / 63
25,2-19,1.316 / 1.362 / 32 / 32,-1.000 / -1.000 / 0 / 41,84.872 / 471.678 / 34 / 34,1.316 / 1.362 / 68 / 68
26,2-20,1.941 / 3.231 / 47 / 47,-1.000 / -1.000 / 0 / 54,27.668 / 551.130 / 43 / 43,2.115 / 3.231 / 44 / 44
27,2-21,2.293 / 2.957 / 61 / 61,-1.000 / -1.000 / 0 / 61,2.163 / 3.331 / 35 / 35,2.484 / 3.423 / 36 / 36
28,2-22,1.862 / 2.105 / 55 / 55,-1.000 / -1.000 / 0 / 40,2.282 / 2.880 / 59 / 59,1.774 / 2.108 / 49 / 49
29,2-23,1.713 / 1.921 / 64 / 64,-1.000 / -1.000 / 0 / 28,1.713 / 1.810 / 58 / 58,1.701 / 1.938 / 66 / 66
