,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.351 / 2.028 / 99 / 99,1.315 / 1.982 / 99 / 99,1.452 / 2.035 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.317 / 1.844 / 99 / 99,7.862 / 452.698 / 99 / 99,3.587 / 4.073 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.361 / 1.750 / 99 / 99,1.248 / 1.384 / 99 / 99,1.488 / 3.591 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.225 / 1.492 / 99 / 99,3.015 / 3.671 / 99 / 99,2.382 / 2.878 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.468 / 1.864 / 99 / 99,1.883 / 2.371 / 99 / 99,3.423 / 3.626 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.778 / 2.119 / 99 / 99,2.234 / 2.661 / 99 / 99,2.166 / 2.486 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,2-0,1.359 / 1.464 / 36 / 36,1.983 / 2.455 / 46 / 46,1.493 / 2.059 / 37 / 37,-1.000 / -1.000 / 0 / 56
7,2-1,2.143 / 2.522 / 42 / 42,2.263 / 2.785 / 62 / 62,11.517 / 439.787 / 44 / 44,-1.000 / -1.000 / 0 / 29
8,2-2,2.436 / 2.752 / 51 / 51,2.593 / 3.179 / 54 / 54,11.916 / 509.945 / 52 / 53,-1.000 / -1.000 / 0 / 53
9,2-3,2.253 / 2.516 / 61 / 61,1.826 / 2.500 / 43 / 43,2.185 / 2.747 / 45 / 45,-1.000 / -1.000 / 0 / 16
10,2-4,0.895 / 0.895 / 49 / 49,1.026 / 4.103 / 49 / 49,1.003 / 4.036 / 29 / 29,-1.000 / -1.000 / 0 / 40
11,2-5,2.333 / 2.707 / 48 / 48,2.356 / 2.844 / 46 / 46,2.326 / 2.774 / 46 / 46,-1.000 / -1.000 / 0 / 36
12,2-6,2.131 / 2.197 / 75 / 75,1.171 / 1.198 / 40 / 40,1.224 / 1.387 / 42 / 42,-1.000 / -1.000 / 0 / 51
13,2-7,1.112 / 1.669 / 41 / 41,0.968 / 1.208 / 34 / 34,0.995 / 1.524 / 61 / 61,-1.000 / -1.000 / 0 / 56
14,2-8,1.568 / 3.040 / 65 / 65,1.576 / 3.572 / 38 / 38,1.720 / 3.368 / 57 / 58,-1.000 / -1.000 / 0 / 61
15,2-9,2.495 / 2.800 / 28 / 28,2.758 / 3.407 / 50 / 50,1.877 / 2.530 / 55 / 55,-1.000 / -1.000 / 0 / 60
16,2-10,0.941 / 1.375 / 30 / 30,0.898 / 1.143 / 42 / 42,1.065 / 1.633 / 51 / 51,-1.000 / -1.000 / 0 / 57
17,2-11,2.015 / 2.016 / 21 / 21,2.017 / 2.160 / 53 / 53,2.071 / 2.205 / 18 / 18,-1.000 / -1.000 / 0 / 36
18,2-12,1.412 / 1.495 / 28 / 28,1.384 / 2.258 / 49 / 49,1.290 / 1.536 / 37 / 37,-1.000 / -1.000 / 0 / 24
19,2-13,1.849 / 1.965 / 36 / 36,0.897 / 1.061 / 63 / 63,0.944 / 1.061 / 34 / 34,-1.000 / -1.000 / 0 / 49
20,2-14,1.028 / 1.623 / 63 / 63,1.097 / 1.308 / 40 / 40,1.016 / 1.602 / 51 / 51,-1.000 / -1.000 / 0 / 46
21,2-15,2.251 / 2.298 / 37 / 37,2.310 / 2.458 / 52 / 52,1.520 / 1.585 / 49 / 49,-1.000 / -1.000 / 0 / 68
22,2-16,1.266 / 1.626 / 63 / 63,1.187 / 1.494 / 51 / 51,1.214 / 1.587 / 65 / 65,-1.000 / -1.000 / 0 / 61
23,2-17,1.461 / 1.732 / 34 / 34,1.544 / 1.738 / 60 / 60,1.664 / 2.193 / 45 / 45,-1.000 / -1.000 / 0 / 31
24,2-18,2.830 / 2.987 / 37 / 37,3.011 / 3.252 / 30 / 30,2.965 / 3.276 / 66 / 66,-1.000 / -1.000 / 0 / 21
25,2-19,0.687 / 0.687 / 43 / 43,1.950 / 2.185 / 50 / 50,2.050 / 2.199 / 39 / 39,-1.000 / -1.000 / 0 / 54
26,2-20,2.334 / 2.334 / 39 / 39,2.093 / 2.468 / 26 / 26,2.114 / 2.692 / 52 / 52,-1.000 / -1.000 / 0 / 45
27,2-21,3.096 / 3.227 / 48 / 48,3.043 / 3.227 / 60 / 60,3.064 / 3.227 / 66 / 66,-1.000 / -1.000 / 0 / 39
28,2-22,1.028 / 1.291 / 49 / 49,0.994 / 1.291 / 32 / 32,1.025 / 1.231 / 61 / 61,-1.000 / -1.000 / 0 / 24
29,2-23,1.169 / 1.187 / 47 / 47,1.168 / 1.187 / 67 / 67,2.887 / 3.005 / 62 / 62,-1.000 / -1.000 / 0 / 60
