,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.721 / 2.067 / 99 / 99,1.836 / 2.946 / 99 / 99,2.100 / 2.792 / 99 / 99,2.722 / 3.296 / 99 / 99
1,1-1,1.218 / 1.553 / 99 / 99,1.762 / 2.862 / 99 / 99,55.847 / 1649.643 / 99 / 99,1.277 / 1.553 / 99 / 99
2,1-2,1.238 / 1.653 / 99 / 99,8.341 / 543.165 / 92 / 99,1.493 / 2.124 / 99 / 99,30.419 / 1087.593 / 96 / 99
3,1-3,3.055 / 3.504 / 99 / 99,2.466 / 3.064 / 99 / 99,3.146 / 3.690 / 99 / 99,2.872 / 3.516 / 99 / 99
4,1-4,1.388 / 1.826 / 99 / 99,1.891 / 2.303 / 99 / 99,2.971 / 3.571 / 99 / 99,1.465 / 1.806 / 99 / 99
5,1-5,1.235 / 1.382 / 99 / 99,1.628 / 2.233 / 99 / 99,1.216 / 1.382 / 99 / 99,1.157 / 1.603 / 99 / 99
6,2-0,2.299 / 2.588 / 48 / 48,2.568 / 2.989 / 39 / 39,2.146 / 2.552 / 51 / 51,2.264 / 2.552 / 63 / 63
7,2-1,2.684 / 2.879 / 60 / 60,1.441 / 1.441 / 48 / 48,1.390 / 3.984 / 56 / 56,2.846 / 2.999 / 39 / 39
8,2-2,2.226 / 2.432 / 54 / 54,2.416 / 3.130 / 41 / 41,2.606 / 3.636 / 57 / 57,2.136 / 2.432 / 44 / 44
9,2-3,1.761 / 2.091 / 21 / 21,1.395 / 1.842 / 50 / 50,2.560 / 3.708 / 36 / 39,1.449 / 2.309 / 51 / 51
10,2-4,1.135 / 1.480 / 61 / 61,1.821 / 2.741 / 49 / 50,1.258 / 1.378 / 40 / 40,1.070 / 1.070 / 62 / 62
11,2-5,3.085 / 3.582 / 69 / 69,1.216 / 1.853 / 31 / 31,1.297 / 1.894 / 50 / 50,13.487 / 447.557 / 41 / 41
12,2-6,3.082 / 3.363 / 38 / 38,2.247 / 2.533 / 76 / 76,3.046 / 3.221 / 54 / 54,3.123 / 3.218 / 45 / 45
13,2-7,3.113 / 3.484 / 46 / 46,2.414 / 2.600 / 46 / 46,3.074 / 3.241 / 46 / 46,3.145 / 3.485 / 53 / 53
14,2-8,1.067 / 1.285 / 39 / 39,0.931 / 1.285 / 38 / 38,195.027 / 1619.782 / 23 / 29,1.022 / 1.285 / 69 / 69
15,2-9,1.138 / 1.138 / 40 / 40,1.520 / 1.839 / 56 / 56,1.669 / 1.669 / 34 / 34,2.090 / 2.555 / 31 / 31
16,2-10,2.000 / 2.599 / 82 / 82,40.804 / 496.689 / 77 / 77,58.441 / 988.735 / 44 / 53,2.385 / 2.851 / 33 / 33
17,2-11,1.944 / 2.362 / 50 / 50,1.609 / 2.023 / 64 / 64,1.863 / 2.275 / 53 / 53,2.067 / 2.480 / 64 / 64
18,2-12,0.977 / 0.977 / 12 / 12,1.346 / 1.733 / 56 / 56,1.231 / 1.380 / 39 / 39,1.080 / 1.511 / 59 / 59
19,2-13,1.238 / 1.508 / 33 / 33,0.918 / 1.315 / 37 / 37,0.813 / 1.336 / 51 / 51,23.895 / 844.565 / 56 / 56
20,2-14,2.224 / 2.933 / 62 / 62,2.513 / 2.747 / 59 / 59,1.690 / 1.952 / 51 / 51,2.227 / 2.932 / 54 / 54
21,2-15,2.710 / 2.710 / 14 / 14,1.639 / 1.780 / 48 / 48,3.197 / 3.508 / 29 / 29,2.739 / 3.031 / 41 / 41
22,2-16,1.053 / 1.584 / 54 / 54,1.249 / 1.907 / 54 / 54,1.468 / 3.194 / 65 / 65,1.153 / 1.845 / 61 / 61
23,2-17,0.900 / 1.243 / 53 / 53,1.244 / 2.442 / 54 / 54,1.389 / 2.062 / 33 / 33,1.482 / 2.006 / 53 / 53
24,2-18,2.444 / 2.971 / 46 / 46,1.821 / 2.194 / 41 / 41,1.990 / 2.284 / 87 / 87,2.417 / 2.899 / 48 / 48
25,2-19,1.456 / 1.721 / 40 / 40,2.643 / 3.071 / 49 / 49,1.403 / 1.612 / 31 / 31,1.541 / 1.881 / 62 / 62
26,2-20,1.947 / 2.422 / 67 / 72,25.443 / 464.684 / 60 / 66,2.029 / 2.542 / 34 / 39,42.129 / 1852.488 / 69 / 69
27,2-21,1.670 / 2.049 / 36 / 36,2.410 / 3.008 / 64 / 64,1.853 / 2.240 / 47 / 47,1.720 / 2.070 / 33 / 33
28,2-22,2.521 / 2.851 / 49 / 49,2.051 / 2.767 / 29 / 29,2.482 / 3.041 / 39 / 39,2.610 / 3.056 / 51 / 51
29,2-23,1.935 / 2.124 / 31 / 31,1.330 / 1.506 / 65 / 65,1.829 / 2.097 / 47 / 47,1.912 / 2.092 / 44 / 44
