,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,4.012 / 4.703 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.753 / 2.016 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.122 / 2.190 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.726 / 2.170 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,30.629 / 1071.850 / 96 / 99,-1.000 / -1.000 / 0 / 99
6,2-0,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 70,3.462 / 4.030 / 52 / 52,-1.000 / -1.000 / 0 / 71
7,2-1,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 51,0.893 / 0.893 / 76 / 76,-1.000 / -1.000 / 0 / 45
8,2-2,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 49,1.636 / 1.930 / 52 / 52,-1.000 / -1.000 / 0 / 56
9,2-3,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 58,2.502 / 2.616 / 34 / 34,-1.000 / -1.000 / 0 / 32
10,2-4,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 41,0.940 / 1.186 / 29 / 29,-1.000 / -1.000 / 0 / 54
11,2-5,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 30,1.797 / 2.282 / 61 / 61,-1.000 / -1.000 / 0 / 39
12,2-6,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 55,2.074 / 2.367 / 60 / 60,-1.000 / -1.000 / 0 / 24
13,2-7,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 33,1.205 / 1.639 / 54 / 54,-1.000 / -1.000 / 0 / 45
14,2-8,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 60,3.298 / 3.519 / 54 / 54,-1.000 / -1.000 / 0 / 55
15,2-9,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 80,1.152 / 1.394 / 53 / 53,-1.000 / -1.000 / 0 / 68
16,2-10,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 51,0.948 / 1.156 / 66 / 66,-1.000 / -1.000 / 0 / 68
17,2-11,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 73,3.919 / 3.919 / 54 / 54,-1.000 / -1.000 / 0 / 33
18,2-12,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 38,1.130 / 1.282 / 41 / 41,-1.000 / -1.000 / 0 / 48
19,2-13,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 54,1.549 / 1.867 / 71 / 74,-1.000 / -1.000 / 0 / 29
20,2-14,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 71,1.810 / 2.183 / 37 / 37,-1.000 / -1.000 / 0 / 64
21,2-15,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 28,1.056 / 2.256 / 49 / 49,-1.000 / -1.000 / 0 / 17
22,2-16,-1.000 / -1.000 / 0 / 25,-1.000 / -1.000 / 0 / 43,1.783 / 2.082 / 51 / 51,-1.000 / -1.000 / 0 / 49
23,2-17,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 39,1.081 / 1.181 / 30 / 30,-1.000 / -1.000 / 0 / 43
24,2-18,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 34,2.033 / 2.212 / 45 / 45,-1.000 / -1.000 / 0 / 43
25,2-19,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 69,0.895 / 0.895 / 41 / 41,-1.000 / -1.000 / 0 / 65
26,2-20,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 65,1.811 / 4.143 / 52 / 52,-1.000 / -1.000 / 0 / 57
27,2-21,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 39,1.087 / 1.295 / 46 / 46,-1.000 / -1.000 / 0 / 53
28,2-22,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 78,1.542 / 1.741 / 50 / 50,-1.000 / -1.000 / 0 / 50
29,2-23,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 64,0.894 / 0.894 / 26 / 26,-1.000 / -1.000 / 0 / 69
