,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.167 / 1.275 / 99 / 99,1.656 / 1.985 / 99 / 99,2.230 / 2.586 / 99 / 99,1.132 / 1.275 / 99 / 99
1,1-1,1.209 / 1.214 / 99 / 99,1.220 / 1.546 / 99 / 99,1.235 / 1.728 / 99 / 99,1.203 / 1.214 / 99 / 99
2,1-2,1.623 / 1.627 / 99 / 99,1.936 / 2.162 / 99 / 99,2.124 / 2.345 / 99 / 99,1.616 / 1.627 / 99 / 99
3,1-3,1.541 / 1.927 / 99 / 99,1.296 / 1.927 / 99 / 99,1.890 / 2.331 / 99 / 99,1.494 / 1.927 / 99 / 99
4,1-4,1.884 / 2.282 / 99 / 99,2.245 / 2.947 / 99 / 99,2.968 / 3.357 / 99 / 99,1.831 / 2.269 / 99 / 99
5,1-5,1.391 / 1.676 / 99 / 99,1.794 / 2.325 / 99 / 99,2.162 / 2.856 / 99 / 99,1.346 / 1.678 / 99 / 99
6,2-0,1.199 / 1.571 / 47 / 47,1.544 / 1.769 / 69 / 69,1.846 / 2.322 / 46 / 46,1.108 / 1.571 / 52 / 52
7,2-1,2.321 / 2.527 / 60 / 60,2.857 / 3.591 / 67 / 67,2.228 / 2.963 / 34 / 34,2.283 / 2.313 / 27 / 27
8,2-2,1.670 / 2.407 / 53 / 53,1.644 / 2.049 / 54 / 54,1.709 / 2.283 / 72 / 72,1.680 / 2.266 / 56 / 56
9,2-3,1.504 / 1.909 / 41 / 41,1.329 / 1.786 / 18 / 18,1.519 / 2.417 / 50 / 50,1.538 / 2.030 / 68 / 68
10,2-4,1.591 / 2.142 / 62 / 62,1.699 / 2.032 / 41 / 41,1.620 / 2.142 / 54 / 54,1.559 / 2.142 / 51 / 51
11,2-5,1.845 / 2.365 / 71 / 71,1.776 / 2.365 / 43 / 43,1.938 / 2.365 / 47 / 47,1.885 / 2.365 / 27 / 27
12,2-6,1.298 / 1.421 / 35 / 35,1.496 / 1.620 / 45 / 45,1.918 / 1.987 / 54 / 54,1.210 / 1.441 / 52 / 52
13,2-7,2.096 / 2.408 / 50 / 50,2.078 / 2.620 / 40 / 40,2.262 / 2.837 / 33 / 33,2.130 / 2.522 / 56 / 56
14,2-8,1.626 / 1.953 / 64 / 64,1.528 / 1.710 / 25 / 25,1.506 / 1.554 / 48 / 48,1.494 / 1.843 / 58 / 58
15,2-9,1.732 / 2.201 / 66 / 66,1.989 / 2.754 / 39 / 39,1.934 / 2.554 / 45 / 45,1.768 / 2.102 / 54 / 54
16,2-10,1.185 / 1.573 / 44 / 44,0.984 / 0.999 / 16 / 16,1.163 / 1.632 / 57 / 57,1.192 / 1.573 / 46 / 46
17,2-11,0.941 / 0.941 / 47 / 47,0.941 / 0.941 / 68 / 68,0.941 / 0.941 / 42 / 42,0.941 / 0.941 / 36 / 36
18,2-12,1.745 / 1.978 / 25 / 25,2.235 / 2.403 / 21 / 21,2.701 / 3.180 / 40 / 40,1.827 / 2.160 / 60 / 60
19,2-13,2.479 / 2.951 / 52 / 52,2.607 / 2.912 / 55 / 55,2.653 / 2.854 / 75 / 75,2.532 / 3.132 / 56 / 56
20,2-14,0.876 / 0.876 / 54 / 54,0.876 / 0.876 / 43 / 43,0.876 / 0.876 / 23 / 23,0.876 / 0.876 / 39 / 39
21,2-15,1.094 / 1.518 / 68 / 68,1.435 / 1.926 / 34 / 34,1.967 / 2.728 / 63 / 63,1.064 / 1.518 / 47 / 47
22,2-16,1.171 / 1.799 / 31 / 31,1.132 / 1.799 / 54 / 54,1.468 / 2.215 / 66 / 66,1.007 / 1.281 / 28 / 28
23,2-17,0.915 / 1.236 / 47 / 47,1.511 / 1.781 / 54 / 54,1.899 / 2.029 / 28 / 28,0.952 / 1.236 / 53 / 53
