,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.167 / 1.412 / 99 / 99,1.196 / 1.412 / 99 / 99,1.212 / 1.412 / 99 / 99,1.250 / 1.412 / 99 / 99
2,1-2,1.408 / 1.539 / 99 / 99,1.645 / 1.977 / 99 / 99,2.638 / 2.741 / 99 / 99,1.797 / 1.950 / 99 / 99
3,1-3,1.524 / 1.843 / 99 / 99,1.585 / 2.124 / 99 / 99,1.516 / 2.178 / 99 / 99,1.540 / 1.843 / 99 / 99
4,1-4,1.366 / 1.804 / 99 / 99,1.243 / 1.704 / 99 / 99,2.464 / 2.917 / 90 / 99,1.350 / 1.788 / 99 / 99
5,1-5,1.249 / 1.398 / 99 / 99,1.189 / 1.398 / 99 / 99,1.306 / 1.398 / 99 / 99,1.173 / 1.398 / 99 / 99
6,2-0,1.114 / 1.429 / 56 / 56,1.166 / 1.796 / 48 / 48,1.178 / 1.583 / 56 / 56,1.193 / 1.730 / 69 / 69
7,2-1,2.043 / 2.219 / 52 / 52,2.054 / 2.243 / 69 / 69,2.009 / 2.116 / 51 / 51,2.028 / 2.129 / 47 / 47
8,2-2,1.229 / 1.605 / 52 / 52,1.231 / 1.338 / 51 / 51,0.977 / 1.200 / 72 / 72,1.657 / 1.686 / 68 / 68
9,2-3,1.095 / 1.435 / 63 / 63,1.170 / 1.742 / 68 / 68,0.978 / 1.549 / 33 / 33,0.967 / 1.435 / 42 / 42
10,2-4,2.453 / 2.888 / 42 / 42,2.466 / 2.888 / 27 / 27,2.524 / 3.014 / 43 / 43,2.511 / 2.888 / 63 / 63
11,2-5,1.813 / 2.294 / 55 / 55,1.994 / 2.294 / 44 / 44,1.873 / 2.294 / 42 / 42,1.685 / 1.767 / 22 / 22
12,2-6,0.894 / 0.894 / 24 / 24,0.920 / 1.259 / 58 / 58,0.916 / 1.259 / 51 / 51,0.993 / 1.259 / 59 / 59
13,2-7,1.092 / 1.711 / 54 / 54,1.213 / 1.853 / 45 / 45,1.014 / 1.446 / 43 / 43,1.140 / 2.015 / 65 / 65
14,2-8,1.497 / 2.428 / 43 / 43,1.491 / 2.299 / 50 / 50,2.847 / 3.084 / 49 / 49,2.059 / 2.894 / 47 / 47
15,2-9,1.016 / 1.403 / 55 / 55,0.936 / 1.121 / 33 / 33,0.986 / 1.159 / 57 / 57,1.026 / 1.403 / 35 / 35
16,2-10,0.891 / 0.891 / 62 / 62,0.891 / 0.891 / 47 / 47,0.891 / 0.891 / 75 / 75,0.901 / 1.307 / 43 / 43
17,2-11,2.105 / 2.288 / 30 / 30,2.340 / 2.844 / 66 / 66,2.199 / 2.377 / 36 / 36,2.510 / 2.730 / 36 / 36
18,2-12,1.305 / 1.558 / 38 / 38,1.311 / 1.966 / 53 / 53,1.278 / 1.760 / 70 / 70,1.303 / 1.454 / 40 / 40
19,2-13,1.452 / 1.815 / 62 / 62,1.257 / 1.490 / 33 / 33,1.281 / 1.547 / 45 / 45,1.413 / 1.815 / 74 / 74
20,2-14,2.278 / 3.046 / 51 / 51,2.072 / 2.614 / 24 / 24,2.293 / 2.956 / 52 / 52,2.154 / 2.627 / 30 / 30
21,2-15,1.178 / 1.223 / 40 / 40,1.169 / 1.223 / 46 / 46,1.767 / 2.315 / 52 / 52,1.166 / 1.166 / 59 / 59
22,2-16,1.800 / 2.514 / 38 / 38,1.732 / 2.287 / 69 / 69,1.882 / 2.205 / 35 / 35,1.651 / 2.188 / 55 / 55
23,2-17,1.494 / 1.690 / 42 / 42,1.477 / 1.737 / 42 / 42,1.752 / 2.009 / 22 / 22,1.943 / 2.162 / 61 / 61
