,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.255 / 1.346 / 99 / 99,2.081 / 2.478 / 99 / 99,1.839 / 2.388 / 99 / 99,1.136 / 1.346 / 99 / 99
1,1-1,1.195 / 1.583 / 99 / 99,1.509 / 1.793 / 99 / 99,2.063 / 2.231 / 99 / 99,1.231 / 1.583 / 99 / 99
2,1-2,1.115 / 1.284 / 99 / 99,1.158 / 1.284 / 99 / 99,1.081 / 1.821 / 99 / 99,1.115 / 1.284 / 99 / 99
3,1-3,1.371 / 1.605 / 99 / 99,51.065 / 411.047 / 99 / 99,51.288 / 411.203 / 98 / 99,1.373 / 1.605 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.379 / 1.696 / 99 / 99,2.194 / 2.758 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.050 / 1.121 / 99 / 99,1.194 / 1.556 / 99 / 99,1.067 / 1.828 / 99 / 99,1.045 / 1.121 / 99 / 99
6,2-0,1.902 / 1.982 / 69 / 69,0.926 / 0.926 / 51 / 51,0.926 / 0.926 / 47 / 47,1.872 / 1.974 / 20 / 20
7,2-1,1.879 / 2.139 / 46 / 46,1.740 / 2.057 / 59 / 59,1.852 / 2.667 / 70 / 70,1.924 / 2.139 / 61 / 61
8,2-2,0.905 / 1.184 / 70 / 70,1.678 / 2.153 / 47 / 47,1.652 / 1.984 / 58 / 58,0.857 / 1.184 / 64 / 64
9,2-3,1.313 / 2.214 / 42 / 42,1.566 / 2.537 / 61 / 61,1.422 / 2.135 / 31 / 31,1.841 / 2.653 / 48 / 48
10,2-4,1.531 / 2.007 / 55 / 55,1.033 / 1.560 / 38 / 38,0.982 / 1.320 / 59 / 59,1.473 / 2.207 / 41 / 41
11,2-5,1.814 / 2.332 / 48 / 48,2.258 / 2.743 / 52 / 52,2.224 / 3.096 / 79 / 79,1.630 / 2.332 / 57 / 57
12,2-6,1.335 / 1.859 / 51 / 51,1.498 / 2.053 / 58 / 58,1.502 / 2.426 / 79 / 79,1.564 / 2.222 / 50 / 50
13,2-7,1.149 / 1.950 / 52 / 52,0.972 / 1.520 / 57 / 57,1.347 / 1.545 / 39 / 39,1.045 / 1.950 / 46 / 46
14,2-8,1.357 / 1.637 / 29 / 29,1.482 / 2.344 / 50 / 50,1.359 / 2.011 / 19 / 19,1.426 / 2.395 / 64 / 64
15,2-9,1.608 / 1.942 / 72 / 72,2.348 / 2.559 / 56 / 56,2.317 / 2.595 / 56 / 56,1.620 / 2.119 / 39 / 39
16,2-10,1.617 / 2.145 / 34 / 34,1.150 / 2.350 / 59 / 59,1.383 / 2.195 / 52 / 52,1.619 / 2.145 / 32 / 32
17,2-11,1.326 / 2.049 / 46 / 46,2.347 / 2.968 / 65 / 65,1.713 / 2.181 / 55 / 55,1.026 / 1.530 / 27 / 27
18,2-12,1.096 / 1.284 / 47 / 47,0.991 / 1.375 / 43 / 43,1.674 / 1.982 / 57 / 57,1.166 / 1.284 / 56 / 56
19,2-13,1.673 / 2.635 / 63 / 63,2.047 / 3.110 / 31 / 31,2.340 / 2.823 / 46 / 46,1.689 / 2.427 / 77 / 77
20,2-14,1.122 / 1.251 / 61 / 61,1.461 / 1.669 / 62 / 62,1.447 / 1.654 / 49 / 49,1.124 / 1.251 / 67 / 67
21,2-15,1.362 / 1.919 / 39 / 39,1.422 / 2.086 / 36 / 36,1.418 / 2.740 / 48 / 48,1.428 / 1.919 / 67 / 67
22,2-16,1.753 / 2.227 / 61 / 61,1.331 / 2.198 / 65 / 65,1.477 / 2.203 / 54 / 54,1.870 / 2.500 / 50 / 50
23,2-17,1.202 / 1.872 / 50 / 50,1.487 / 1.861 / 60 / 60,2.412 / 2.579 / 38 / 38,1.287 / 1.872 / 71 / 71
