,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.806 / 2.141 / 99 / 99,1.296 / 1.623 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.900 / 2.307 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.337 / 1.532 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.904 / 0.904 / 99 / 99
2,1-2,2.016 / 2.608 / 99 / 99,1.986 / 2.608 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.130 / 2.849 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.106 / 1.292 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.237 / 1.464 / 99 / 99
5,1-5,1.262 / 1.358 / 99 / 99,0.935 / 1.248 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.102 / 1.297 / 99 / 99
6,2-0,2.082 / 2.813 / 58 / 58,2.053 / 2.571 / 43 / 43,-1.000 / -1.000 / 0 / 39,2.250 / 3.416 / 59 / 59
7,2-1,1.557 / 1.636 / 83 / 83,1.506 / 1.777 / 48 / 48,-1.000 / -1.000 / 0 / 42,1.510 / 1.777 / 61 / 61
8,2-2,1.737 / 2.021 / 45 / 45,1.738 / 2.021 / 45 / 45,-1.000 / -1.000 / 0 / 32,1.797 / 2.025 / 33 / 33
9,2-3,1.691 / 1.846 / 63 / 63,1.426 / 1.846 / 37 / 37,-1.000 / -1.000 / 0 / 63,1.508 / 1.846 / 74 / 74
10,2-4,1.386 / 1.601 / 46 / 46,1.370 / 1.601 / 38 / 38,-1.000 / -1.000 / 0 / 31,1.421 / 1.703 / 65 / 65
11,2-5,1.583 / 2.372 / 54 / 54,1.399 / 2.099 / 39 / 39,-1.000 / -1.000 / 0 / 55,1.990 / 2.667 / 17 / 17
12,2-6,1.300 / 1.729 / 37 / 37,1.384 / 1.982 / 55 / 55,-1.000 / -1.000 / 0 / 42,2.105 / 2.788 / 56 / 56
13,2-7,1.867 / 2.660 / 60 / 60,1.628 / 2.310 / 74 / 74,-1.000 / -1.000 / 0 / 58,1.632 / 2.068 / 39 / 39
14,2-8,1.566 / 1.899 / 42 / 42,1.342 / 1.890 / 56 / 56,-1.000 / -1.000 / 0 / 45,1.537 / 2.158 / 49 / 49
15,2-9,2.414 / 2.823 / 39 / 39,2.395 / 2.827 / 51 / 51,-1.000 / -1.000 / 0 / 57,2.332 / 2.900 / 69 / 69
16,2-10,1.637 / 1.861 / 62 / 62,1.120 / 1.378 / 30 / 30,-1.000 / -1.000 / 0 / 59,1.583 / 1.865 / 77 / 77
17,2-11,1.983 / 2.720 / 63 / 63,1.640 / 2.099 / 45 / 45,-1.000 / -1.000 / 0 / 61,1.905 / 2.313 / 39 / 39
18,2-12,1.476 / 1.623 / 55 / 55,1.493 / 1.778 / 70 / 70,-1.000 / -1.000 / 0 / 59,1.571 / 2.071 / 50 / 50
19,2-13,1.465 / 1.775 / 80 / 80,1.428 / 1.775 / 54 / 54,-1.000 / -1.000 / 0 / 65,1.471 / 1.601 / 34 / 34
20,2-14,1.137 / 1.548 / 64 / 64,1.103 / 1.448 / 71 / 71,-1.000 / -1.000 / 0 / 73,1.150 / 1.545 / 36 / 36
21,2-15,1.147 / 1.174 / 60 / 60,0.908 / 0.908 / 41 / 41,-1.000 / -1.000 / 0 / 67,0.908 / 0.908 / 37 / 37
22,2-16,0.961 / 1.334 / 56 / 56,0.799 / 1.192 / 52 / 52,-1.000 / -1.000 / 0 / 35,0.803 / 0.991 / 55 / 55
23,2-17,1.304 / 1.999 / 69 / 69,1.442 / 1.999 / 50 / 50,-1.000 / -1.000 / 0 / 39,1.368 / 1.999 / 41 / 41
