,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.228 / 1.350 / 99 / 99,1.458 / 1.797 / 99 / 99,1.650 / 1.890 / 99 / 99,1.089 / 1.350 / 99 / 99
1,1-1,1.566 / 1.968 / 99 / 99,1.466 / 1.873 / 99 / 99,1.882 / 2.226 / 99 / 99,1.555 / 2.018 / 99 / 99
2,1-2,1.533 / 1.953 / 99 / 99,1.580 / 2.606 / 99 / 99,1.598 / 2.673 / 99 / 99,1.068 / 1.260 / 99 / 99
3,1-3,1.256 / 1.466 / 99 / 99,1.145 / 1.285 / 99 / 99,1.306 / 1.665 / 99 / 99,1.218 / 1.489 / 99 / 99
4,1-4,1.382 / 1.701 / 99 / 99,1.668 / 2.029 / 99 / 99,1.707 / 2.113 / 99 / 99,1.393 / 1.701 / 99 / 99
5,1-5,2.356 / 3.297 / 99 / 99,1.790 / 2.217 / 99 / 99,2.329 / 3.192 / 99 / 99,1.891 / 2.217 / 99 / 99
6,2-0,2.044 / 3.103 / 43 / 43,2.017 / 2.478 / 38 / 38,2.843 / 3.419 / 45 / 45,2.030 / 2.767 / 53 / 53
7,2-1,1.347 / 1.917 / 42 / 42,1.136 / 1.636 / 44 / 44,1.265 / 1.630 / 40 / 40,1.521 / 2.100 / 62 / 62
8,2-2,0.961 / 1.355 / 50 / 50,0.889 / 0.889 / 49 / 49,1.036 / 1.397 / 39 / 39,0.995 / 1.355 / 49 / 49
9,2-3,2.003 / 2.883 / 44 / 44,1.578 / 2.743 / 42 / 42,2.597 / 3.007 / 26 / 26,2.028 / 2.286 / 62 / 62
10,2-4,1.166 / 1.396 / 58 / 58,1.014 / 1.240 / 42 / 42,1.042 / 1.266 / 43 / 43,1.220 / 1.396 / 49 / 49
11,2-5,2.219 / 2.786 / 75 / 75,2.433 / 2.672 / 49 / 49,1.941 / 2.505 / 55 / 55,1.535 / 2.243 / 51 / 51
12,2-6,2.958 / 3.505 / 60 / 60,2.647 / 3.259 / 61 / 61,2.171 / 2.988 / 36 / 36,1.321 / 2.416 / 38 / 38
13,2-7,1.326 / 1.919 / 45 / 45,1.605 / 2.165 / 57 / 57,1.462 / 1.901 / 42 / 42,1.893 / 2.773 / 59 / 59
14,2-8,1.085 / 2.902 / 58 / 58,1.176 / 1.426 / 32 / 32,1.169 / 3.770 / 67 / 67,2.724 / 3.203 / 60 / 60
15,2-9,0.952 / 1.256 / 72 / 72,1.201 / 1.450 / 64 / 64,1.483 / 1.739 / 41 / 41,1.016 / 1.220 / 72 / 72
16,2-10,0.957 / 0.963 / 66 / 66,1.129 / 1.226 / 64 / 64,1.432 / 1.512 / 42 / 42,0.955 / 0.963 / 27 / 27
17,2-11,0.933 / 1.542 / 44 / 44,1.011 / 1.525 / 56 / 56,1.224 / 1.863 / 50 / 50,1.074 / 1.756 / 63 / 63
18,2-12,1.992 / 2.484 / 82 / 82,1.732 / 1.953 / 53 / 53,2.347 / 2.785 / 44 / 44,1.934 / 2.212 / 60 / 60
19,2-13,1.709 / 2.154 / 56 / 56,1.518 / 1.838 / 49 / 49,1.598 / 2.154 / 65 / 65,1.471 / 1.845 / 56 / 56
20,2-14,1.305 / 1.544 / 65 / 65,0.866 / 0.866 / 52 / 52,0.866 / 0.866 / 61 / 61,1.289 / 1.424 / 58 / 58
21,2-15,1.355 / 2.025 / 58 / 58,1.453 / 1.954 / 32 / 32,1.383 / 1.856 / 65 / 65,1.793 / 2.029 / 35 / 35
22,2-16,2.043 / 2.403 / 59 / 59,1.501 / 1.930 / 41 / 41,1.365 / 1.365 / 16 / 16,1.943 / 2.185 / 48 / 48
23,2-17,0.803 / 1.695 / 62 / 62,0.773 / 0.773 / 32 / 32,0.808 / 2.774 / 57 / 57,0.773 / 0.773 / 25 / 25
