,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
12,2-0,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 74,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 40
13,2-1,-1.000 / -1.000 / 0 / 68,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 58
14,2-2,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 47
15,2-3,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 31
16,2-4,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 42
17,2-5,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 50
18,2-6,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 46
19,2-7,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 30
20,2-8,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 52
21,2-9,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 23,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 44
22,2-10,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 34
23,2-11,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 44
