,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.261 / 1.261 / 99 / 99,2.450 / 2.689 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.475 / 1.475 / 99 / 99,2.890 / 3.480 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.404 / 1.498 / 99 / 99,1.692 / 1.692 / 99 / 99,2.593 / 3.348 / 99 / 99,1.517 / 1.566 / 99 / 99
3,1-3,1.385 / 1.385 / 99 / 99,1.385 / 1.385 / 99 / 99,1.407 / 1.646 / 99 / 99,1.385 / 1.385 / 99 / 99
4,1-4,1.484 / 1.735 / 99 / 99,1.666 / 2.085 / 99 / 99,2.069 / 2.528 / 99 / 99,1.361 / 1.735 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.869 / 2.345 / 99 / 99,8.876 / 605.854 / 94 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.799 / 1.799 / 99 / 99,2.785 / 4.015 / 99 / 99,29.558 / 1604.126 / 99 / 99,1.799 / 1.799 / 99 / 99
7,2-0,1.988 / 1.988 / 52 / 52,1.579 / 1.641 / 66 / 66,1.576 / 1.576 / 35 / 35,1.988 / 1.988 / 75 / 75
8,2-1,1.541 / 1.853 / 55 / 55,0.970 / 1.360 / 40 / 40,1.041 / 1.360 / 58 / 58,1.461 / 1.802 / 41 / 41
9,2-2,2.124 / 2.405 / 47 / 47,2.622 / 2.769 / 53 / 53,2.580 / 2.794 / 76 / 76,2.108 / 2.351 / 22 / 22
10,2-3,0.908 / 0.908 / 56 / 56,1.078 / 1.177 / 57 / 57,0.908 / 0.908 / 28 / 28,0.908 / 0.908 / 30 / 30
11,2-4,1.332 / 2.100 / 75 / 75,0.954 / 1.362 / 45 / 45,2.400 / 3.288 / 36 / 36,1.294 / 1.475 / 54 / 54
12,2-5,0.887 / 0.887 / 27 / 27,0.887 / 0.887 / 53 / 53,0.887 / 0.887 / 47 / 47,0.887 / 0.887 / 42 / 42
13,2-6,0.962 / 0.962 / 28 / 28,0.908 / 1.143 / 66 / 66,26.039 / 872.846 / 53 / 53,1.024 / 1.254 / 47 / 47
