,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.422 / 1.702 / 99 / 99,1.261 / 1.821 / 99 / 99,1.587 / 1.711 / 99 / 99,1.514 / 1.702 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.962 / 2.076 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.235 / 1.235 / 99 / 99,1.315 / 1.315 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.016 / 1.063 / 99 / 99,1.211 / 1.239 / 99 / 99,2.089 / 2.178 / 99 / 99,1.212 / 1.234 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.250 / 1.269 / 99 / 99,1.250 / 1.269 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.437 / 1.437 / 99 / 99,1.437 / 1.437 / 99 / 99,1.874 / 1.874 / 99 / 99,1.437 / 1.437 / 99 / 99
6,1-6,1.362 / 1.472 / 99 / 99,1.518 / 1.518 / 99 / 99,1.527 / 1.639 / 99 / 99,1.373 / 1.472 / 99 / 99
7,2-0,1.025 / 1.025 / 59 / 59,1.078 / 1.135 / 33 / 33,1.036 / 1.135 / 51 / 51,1.033 / 1.135 / 51 / 51
8,2-1,1.344 / 1.344 / 60 / 60,1.344 / 1.344 / 47 / 47,1.308 / 1.308 / 50 / 50,1.344 / 1.344 / 50 / 50
9,2-2,1.267 / 1.317 / 30 / 30,1.487 / 1.800 / 28 / 28,1.735 / 2.117 / 59 / 59,1.321 / 1.680 / 35 / 35
10,2-3,1.669 / 1.739 / 66 / 66,1.591 / 1.739 / 55 / 55,2.067 / 2.219 / 36 / 36,1.643 / 1.739 / 56 / 56
11,2-4,0.941 / 0.941 / 24 / 24,1.081 / 1.081 / 21 / 21,2.003 / 2.003 / 67 / 67,1.160 / 1.160 / 53 / 53
12,2-5,1.429 / 1.441 / 31 / 31,0.894 / 0.894 / 31 / 31,1.031 / 1.653 / 39 / 39,1.413 / 1.441 / 42 / 42
13,2-6,1.156 / 1.762 / 64 / 64,1.093 / 1.093 / 33 / 33,1.648 / 1.648 / 47 / 47,1.227 / 1.762 / 15 / 15
