,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.223 / 1.340 / 99 / 99,0.956 / 1.149 / 99 / 99,1.301 / 1.513 / 99 / 99,1.919 / 2.014 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.042 / 1.042 / 99 / 99,1.814 / 1.814 / 99 / 99,1.520 / 1.525 / 99 / 99
2,1-2,1.482 / 1.608 / 99 / 99,1.756 / 1.950 / 99 / 99,1.821 / 1.870 / 99 / 99,1.934 / 1.968 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.767 / 1.779 / 99 / 99,1.719 / 1.719 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.070 / 1.142 / 99 / 99,1.330 / 1.474 / 99 / 99,1.465 / 1.465 / 99 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.612 / 1.785 / 99 / 99,1.347 / 1.347 / 99 / 99,1.118 / 1.118 / 99 / 99,1.347 / 1.347 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,0.930 / 0.968 / 99 / 99,1.848 / 1.848 / 99 / 99,1.195 / 1.227 / 99 / 99
7,2-0,1.647 / 1.838 / 28 / 28,1.020 / 1.020 / 46 / 46,1.697 / 1.706 / 41 / 41,1.479 / 1.486 / 33 / 33
8,2-1,1.484 / 1.939 / 55 / 55,1.632 / 1.689 / 42 / 42,1.384 / 1.384 / 38 / 38,1.616 / 1.667 / 66 / 66
9,2-2,1.500 / 1.635 / 55 / 55,0.806 / 0.806 / 44 / 44,0.806 / 0.806 / 52 / 52,0.888 / 0.888 / 49 / 49
10,2-3,0.930 / 0.930 / 45 / 45,0.930 / 0.930 / 45 / 45,2.016 / 2.328 / 55 / 55,0.930 / 0.930 / 49 / 49
11,2-4,0.902 / 1.653 / 65 / 65,0.721 / 0.721 / 41 / 41,0.891 / 0.891 / 57 / 57,1.319 / 1.319 / 82 / 82
12,2-5,1.572 / 1.647 / 56 / 56,1.541 / 1.627 / 64 / 64,1.680 / 1.680 / 51 / 51,1.412 / 1.412 / 45 / 45
13,2-6,1.871 / 1.922 / 62 / 62,1.052 / 1.684 / 39 / 39,1.881 / 2.072 / 78 / 78,1.203 / 1.397 / 43 / 43
