,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.966 / 2.817 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.118 / 1.441 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.321 / 1.548 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.396 / 1.600 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.238 / 1.330 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.250 / 1.736 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.864 / 2.773 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.222 / 1.339 / 99 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.601 / 2.253 / 99 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.448 / 2.261 / 99 / 99
10,1-10,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.529 / 1.789 / 99 / 99
11,1-11,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.460 / 2.105 / 99 / 99
12,1-12,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.541 / 1.674 / 99 / 99
13,2-0,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 58,1.197 / 1.534 / 43 / 43
14,2-1,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 39,1.716 / 2.083 / 52 / 52
15,2-2,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 43,9.578 / 481.471 / 61 / 61
16,2-3,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 49,0.952 / 0.952 / 46 / 46
17,2-4,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 61,1.184 / 1.530 / 25 / 25
18,2-5,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 52,1.082 / 1.082 / 41 / 41
