,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.535 / 1.558 / 99 / 99,1.000 / 1.000 / 99 / 99,1.930 / 1.951 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.616 / 1.616 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.223 / 1.367 / 99 / 99,1.134 / 1.367 / 99 / 99,1.211 / 1.367 / 99 / 99,1.185 / 1.367 / 99 / 99
3,2-0,2.412 / 2.541 / 24 / 24,2.417 / 2.541 / 50 / 50,2.398 / 2.541 / 63 / 63,2.422 / 2.541 / 52 / 52
4,2-1,1.026 / 2.139 / 60 / 60,1.052 / 1.233 / 23 / 23,0.954 / 1.233 / 30 / 30,1.076 / 1.233 / 68 / 68
5,2-2,1.108 / 1.215 / 48 / 48,1.079 / 1.215 / 38 / 38,1.094 / 1.215 / 16 / 16,1.131 / 1.215 / 54 / 54
6,2-3,1.746 / 1.880 / 45 / 45,1.671 / 1.880 / 41 / 41,1.718 / 1.880 / 45 / 45,1.694 / 1.880 / 51 / 51
7,2-4,0.958 / 1.419 / 41 / 41,1.014 / 1.560 / 68 / 68,0.950 / 1.560 / 54 / 54,0.975 / 1.419 / 39 / 39
8,2-5,1.598 / 1.598 / 60 / 60,1.598 / 1.598 / 36 / 36,1.606 / 2.007 / 57 / 57,1.598 / 1.598 / 50 / 50
9,2-6,0.952 / 0.952 / 71 / 71,0.952 / 0.952 / 41 / 41,0.952 / 0.952 / 65 / 65,0.952 / 0.952 / 68 / 68
10,2-7,1.109 / 1.345 / 48 / 48,1.137 / 1.442 / 33 / 33,1.187 / 1.345 / 63 / 63,1.172 / 1.345 / 54 / 54
11,2-8,1.899 / 2.176 / 59 / 59,1.891 / 2.176 / 41 / 41,1.961 / 2.176 / 29 / 29,1.951 / 2.176 / 64 / 64
