,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.096 / 1.273 / 99 / 99,1.419 / 1.543 / 99 / 99,1.688 / 1.807 / 99 / 99,1.108 / 1.273 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,0.942 / 0.942 / 99 / 99,0.942 / 0.942 / 99 / 99,1.357 / 1.357 / 99 / 99
2,1-2,1.051 / 1.363 / 99 / 99,1.172 / 1.363 / 99 / 99,2.752 / 3.085 / 99 / 99,1.452 / 1.613 / 99 / 99
3,2-0,2.797 / 2.915 / 59 / 59,2.793 / 2.915 / 29 / 29,2.851 / 3.018 / 61 / 61,2.821 / 3.168 / 37 / 37
4,2-1,1.338 / 1.777 / 39 / 39,1.293 / 1.498 / 62 / 62,1.312 / 1.732 / 34 / 34,1.285 / 1.732 / 57 / 57
5,2-2,0.895 / 0.895 / 44 / 44,0.895 / 0.895 / 31 / 31,0.895 / 0.895 / 19 / 19,0.895 / 0.895 / 76 / 76
6,2-3,1.539 / 1.653 / 49 / 49,1.369 / 1.376 / 30 / 30,1.731 / 1.939 / 41 / 41,1.531 / 1.653 / 33 / 33
7,2-4,1.245 / 1.701 / 46 / 46,1.235 / 1.434 / 22 / 22,1.254 / 1.443 / 47 / 47,1.331 / 1.817 / 68 / 68
8,2-5,1.347 / 1.347 / 51 / 51,1.347 / 1.347 / 32 / 32,1.357 / 1.457 / 55 / 55,1.347 / 1.347 / 41 / 41
9,2-6,1.710 / 1.710 / 34 / 34,1.710 / 1.710 / 54 / 54,1.710 / 1.710 / 56 / 56,1.710 / 1.710 / 39 / 39
10,2-7,1.024 / 1.446 / 46 / 46,1.088 / 1.446 / 74 / 74,0.986 / 1.500 / 51 / 51,1.033 / 1.175 / 36 / 36
11,2-8,0.898 / 0.898 / 13 / 13,0.898 / 0.898 / 46 / 46,2.343 / 2.343 / 34 / 34,1.160 / 1.187 / 54 / 54
