,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.251 / 1.617 / 99 / 99,1.840 / 2.035 / 99 / 99,1.805 / 2.363 / 99 / 99,1.282 / 1.665 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.625 / 1.934 / 99 / 99,1.548 / 1.548 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.249 / 1.483 / 99 / 99,1.183 / 1.538 / 99 / 99,1.298 / 1.538 / 99 / 99,1.303 / 1.483 / 99 / 99
3,2-0,2.302 / 2.302 / 26 / 26,0.916 / 1.168 / 55 / 55,2.323 / 2.580 / 53 / 53,2.386 / 2.580 / 66 / 66
4,2-1,2.088 / 2.229 / 68 / 68,2.325 / 2.730 / 72 / 72,1.987 / 2.229 / 44 / 44,2.056 / 2.229 / 40 / 40
5,2-2,1.925 / 3.149 / 46 / 46,1.352 / 1.947 / 79 / 79,10.447 / 527.850 / 64 / 64,2.156 / 2.757 / 43 / 43
6,2-3,1.797 / 2.101 / 52 / 52,1.209 / 1.376 / 65 / 65,1.889 / 2.101 / 48 / 48,1.860 / 2.101 / 68 / 68
7,2-4,0.952 / 0.952 / 34 / 34,2.277 / 2.518 / 49 / 49,0.952 / 0.952 / 45 / 45,0.952 / 0.952 / 37 / 37
8,2-5,1.717 / 1.917 / 52 / 52,1.579 / 2.050 / 40 / 40,1.389 / 1.459 / 48 / 48,1.642 / 1.917 / 40 / 40
9,2-6,1.066 / 1.066 / 50 / 50,2.194 / 2.432 / 34 / 34,1.066 / 1.066 / 50 / 50,1.104 / 1.189 / 54 / 54
10,2-7,1.554 / 1.788 / 46 / 46,1.297 / 1.871 / 54 / 54,0.838 / 0.838 / 74 / 74,1.537 / 1.788 / 68 / 68
11,2-8,1.964 / 2.118 / 46 / 46,2.178 / 2.337 / 40 / 40,1.969 / 2.183 / 42 / 42,1.998 / 2.118 / 53 / 53
