,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.813 / 1.813 / 99 / 99,1.813 / 1.813 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.021 / 1.034 / 99 / 99,1.706 / 1.706 / 99 / 99,2.348 / 2.348 / 99 / 99,1.022 / 1.034 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.465 / 1.465 / 99 / 99,1.604 / 1.604 / 99 / 99,1.184 / 1.184 / 99 / 99
3,2-0,0.952 / 0.952 / 34 / 34,0.952 / 0.952 / 62 / 62,0.952 / 0.952 / 71 / 71,0.952 / 0.952 / 72 / 72
4,2-1,1.120 / 1.453 / 60 / 60,1.687 / 2.097 / 49 / 49,1.511 / 1.748 / 57 / 57,1.179 / 1.453 / 47 / 47
5,2-2,1.473 / 1.489 / 66 / 66,0.979 / 0.979 / 39 / 39,0.979 / 0.979 / 57 / 57,1.473 / 1.489 / 49 / 49
6,2-3,1.265 / 1.690 / 45 / 45,1.240 / 1.538 / 25 / 25,1.249 / 1.538 / 41 / 41,1.371 / 1.690 / 43 / 43
7,2-4,1.214 / 1.214 / 40 / 40,1.139 / 1.645 / 48 / 48,1.672 / 1.980 / 29 / 29,1.235 / 1.721 / 65 / 65
8,2-5,1.194 / 1.402 / 76 / 76,1.352 / 1.480 / 76 / 76,1.676 / 1.676 / 35 / 35,1.171 / 1.402 / 57 / 57
9,2-6,1.141 / 1.280 / 47 / 47,1.172 / 1.172 / 65 / 65,1.172 / 1.172 / 42 / 42,1.118 / 1.280 / 39 / 39
10,2-7,1.271 / 1.271 / 67 / 67,1.271 / 1.271 / 45 / 45,1.271 / 1.271 / 48 / 48,1.271 / 1.271 / 68 / 68
11,2-8,1.381 / 1.696 / 36 / 36,1.288 / 1.557 / 43 / 43,1.347 / 1.557 / 41 / 41,1.261 / 1.261 / 44 / 44
