,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.215 / 1.507 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.141 / 2.619 / 99 / 99,1.214 / 1.586 / 99 / 99
1,1-1,1.247 / 1.376 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.195 / 3.438 / 99 / 99,1.301 / 1.811 / 99 / 99
2,1-2,1.370 / 1.586 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.097 / 2.676 / 99 / 99,1.285 / 1.586 / 99 / 99
3,2-0,0.904 / 0.904 / 65 / 65,-1.000 / -1.000 / 0 / 46,0.848 / 0.848 / 41 / 41,0.909 / 1.215 / 62 / 62
4,2-1,1.052 / 1.300 / 61 / 61,-1.000 / -1.000 / 0 / 69,2.115 / 2.422 / 16 / 16,0.945 / 1.241 / 64 / 64
5,2-2,1.024 / 1.386 / 38 / 38,-1.000 / -1.000 / 0 / 66,1.066 / 1.583 / 57 / 57,1.062 / 1.857 / 50 / 50
6,2-3,2.232 / 2.512 / 28 / 28,-1.000 / -1.000 / 0 / 46,2.311 / 2.669 / 69 / 69,2.242 / 2.616 / 46 / 46
7,2-4,1.645 / 1.766 / 32 / 32,-1.000 / -1.000 / 0 / 34,46.270 / 536.045 / 48 / 48,1.919 / 3.017 / 35 / 35
8,2-5,0.886 / 2.138 / 51 / 51,-1.000 / -1.000 / 0 / 43,1.091 / 2.144 / 53 / 53,0.709 / 0.822 / 39 / 39
9,2-6,1.271 / 1.651 / 45 / 45,-1.000 / -1.000 / 0 / 49,1.286 / 1.704 / 36 / 36,1.297 / 1.651 / 48 / 48
10,2-7,0.941 / 0.941 / 23 / 23,-1.000 / -1.000 / 0 / 53,0.941 / 0.941 / 43 / 43,0.941 / 0.941 / 52 / 52
11,2-8,1.003 / 1.317 / 63 / 63,-1.000 / -1.000 / 0 / 55,1.015 / 1.317 / 59 / 59,1.093 / 1.317 / 30 / 30
