,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.531 / 1.947 / 99 / 99,1.840 / 2.274 / 99 / 99,1.931 / 2.274 / 99 / 99,1.537 / 1.947 / 99 / 99
1,1-1,1.246 / 1.941 / 99 / 99,1.456 / 1.748 / 99 / 99,1.536 / 2.310 / 99 / 99,1.402 / 1.941 / 99 / 99
2,1-2,1.540 / 1.967 / 99 / 99,1.605 / 1.797 / 99 / 99,1.567 / 2.172 / 99 / 99,1.670 / 1.967 / 99 / 99
3,1-3,1.156 / 1.615 / 99 / 99,1.721 / 2.039 / 99 / 99,1.714 / 2.009 / 99 / 99,1.237 / 1.615 / 99 / 99
4,1-4,1.871 / 2.297 / 99 / 99,1.871 / 2.297 / 99 / 99,2.213 / 2.602 / 99 / 99,1.841 / 2.297 / 99 / 99
5,2-0,1.722 / 2.382 / 52 / 52,1.708 / 2.249 / 23 / 23,1.274 / 2.082 / 51 / 51,1.723 / 2.286 / 68 / 68
6,2-1,1.060 / 1.354 / 52 / 52,1.028 / 1.354 / 47 / 47,1.173 / 2.207 / 40 / 40,1.053 / 1.348 / 40 / 40
7,2-2,1.293 / 1.343 / 24 / 24,1.320 / 1.730 / 52 / 52,0.889 / 0.889 / 42 / 42,1.295 / 1.343 / 55 / 55
8,2-3,1.018 / 1.436 / 45 / 45,1.013 / 1.436 / 41 / 41,1.021 / 1.436 / 53 / 53,0.984 / 1.479 / 59 / 59
9,2-4,1.128 / 1.707 / 42 / 42,1.060 / 1.208 / 45 / 45,1.192 / 1.832 / 60 / 60,1.039 / 1.478 / 37 / 37
10,2-5,1.508 / 2.059 / 30 / 30,1.854 / 2.452 / 70 / 70,9.771 / 560.698 / 72 / 72,1.761 / 2.303 / 41 / 41
11,2-6,1.207 / 1.419 / 43 / 43,1.348 / 1.594 / 62 / 62,1.219 / 1.335 / 47 / 47,1.301 / 1.419 / 62 / 62
12,2-7,1.117 / 1.859 / 31 / 31,1.024 / 1.485 / 46 / 46,1.253 / 1.807 / 75 / 75,0.941 / 1.503 / 23 / 23
13,2-8,1.006 / 1.902 / 68 / 68,0.870 / 1.415 / 50 / 50,1.638 / 1.902 / 62 / 62,0.846 / 1.155 / 48 / 48
14,2-9,0.909 / 0.909 / 46 / 46,1.386 / 1.386 / 59 / 59,1.755 / 2.351 / 32 / 32,1.401 / 1.516 / 51 / 51
15,2-10,0.975 / 1.438 / 58 / 58,0.987 / 1.354 / 38 / 38,1.184 / 1.673 / 46 / 46,1.062 / 1.438 / 55 / 55
16,2-11,1.735 / 2.597 / 37 / 37,1.578 / 2.041 / 57 / 57,56.040 / 594.553 / 55 / 55,1.767 / 2.699 / 55 / 55
17,2-12,1.347 / 1.543 / 49 / 49,0.984 / 1.432 / 60 / 60,1.421 / 1.696 / 59 / 59,1.303 / 1.752 / 49 / 49
18,2-13,0.967 / 1.224 / 56 / 56,1.092 / 1.534 / 30 / 30,1.079 / 1.287 / 45 / 45,1.204 / 1.399 / 52 / 52
19,2-14,0.932 / 1.079 / 39 / 39,0.938 / 1.079 / 67 / 67,1.587 / 1.783 / 72 / 72,0.907 / 1.079 / 63 / 63
