,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.611 / 2.290 / 99 / 99,1.768 / 2.287 / 99 / 99,1.660 / 2.171 / 99 / 99,1.316 / 2.239 / 99 / 99
1,1-1,1.995 / 2.549 / 99 / 99,1.473 / 2.222 / 99 / 99,1.600 / 2.666 / 99 / 99,1.796 / 2.513 / 99 / 99
2,1-2,1.991 / 2.617 / 99 / 99,2.081 / 2.627 / 99 / 99,2.022 / 2.444 / 99 / 99,1.950 / 2.545 / 99 / 99
3,1-3,1.202 / 1.399 / 99 / 99,1.230 / 1.399 / 99 / 99,1.402 / 1.731 / 99 / 99,1.197 / 1.399 / 99 / 99
4,1-4,1.009 / 1.164 / 99 / 99,1.761 / 2.201 / 99 / 99,1.677 / 2.209 / 99 / 99,1.030 / 1.164 / 99 / 99
5,2-0,1.016 / 1.329 / 58 / 58,1.172 / 1.355 / 52 / 52,1.200 / 1.355 / 54 / 54,1.064 / 1.355 / 54 / 54
6,2-1,1.986 / 2.611 / 51 / 51,1.494 / 2.175 / 26 / 26,1.248 / 2.012 / 38 / 38,1.044 / 1.677 / 40 / 40
7,2-2,0.770 / 1.079 / 43 / 43,0.996 / 1.366 / 55 / 55,0.854 / 1.366 / 60 / 60,0.792 / 1.119 / 25 / 25
8,2-3,1.648 / 2.320 / 60 / 60,1.874 / 2.647 / 80 / 80,1.617 / 2.283 / 44 / 44,1.716 / 2.290 / 56 / 56
9,2-4,0.899 / 1.254 / 50 / 50,0.891 / 0.891 / 57 / 57,0.891 / 0.891 / 42 / 42,0.891 / 0.891 / 49 / 49
10,2-5,0.543 / 0.718 / 26 / 26,0.547 / 0.718 / 43 / 43,0.601 / 1.017 / 33 / 33,0.886 / 0.968 / 48 / 48
11,2-6,1.884 / 2.739 / 52 / 52,1.769 / 2.334 / 55 / 55,2.055 / 2.470 / 48 / 48,1.874 / 2.563 / 44 / 44
12,2-7,1.520 / 2.362 / 51 / 51,1.747 / 2.402 / 35 / 35,1.737 / 2.250 / 60 / 60,1.469 / 2.184 / 50 / 50
13,2-8,1.800 / 2.401 / 36 / 36,1.754 / 2.395 / 47 / 47,1.288 / 2.207 / 46 / 46,1.750 / 2.233 / 60 / 60
14,2-9,1.068 / 1.147 / 49 / 49,1.070 / 1.147 / 53 / 53,1.078 / 1.147 / 41 / 41,1.058 / 1.147 / 50 / 50
15,2-10,1.325 / 1.643 / 35 / 35,1.083 / 1.720 / 45 / 45,1.239 / 1.981 / 42 / 42,1.235 / 1.602 / 44 / 44
16,2-11,2.058 / 2.518 / 68 / 68,1.846 / 2.061 / 58 / 58,2.383 / 2.900 / 45 / 45,2.413 / 2.749 / 37 / 37
17,2-12,0.718 / 0.822 / 42 / 42,0.712 / 0.822 / 50 / 50,0.711 / 0.711 / 28 / 51,0.617 / 0.708 / 45 / 45
18,2-13,0.938 / 1.202 / 57 / 57,0.977 / 1.202 / 40 / 40,1.028 / 1.265 / 56 / 56,0.935 / 1.202 / 63 / 63
19,2-14,1.788 / 2.377 / 59 / 59,1.818 / 2.624 / 38 / 38,1.800 / 2.499 / 50 / 50,1.632 / 2.509 / 59 / 59
