,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.327 / 1.582 / 99 / 99,1.758 / 2.000 / 99 / 99,1.837 / 2.360 / 99 / 99,1.270 / 1.723 / 99 / 99
1,1-1,2.023 / 2.371 / 99 / 99,1.894 / 2.371 / 98 / 99,1.905 / 2.774 / 99 / 99,1.968 / 2.762 / 99 / 99
2,1-2,2.716 / 3.592 / 99 / 99,2.824 / 3.498 / 99 / 99,2.620 / 3.498 / 99 / 99,8.354 / 563.496 / 99 / 99
3,1-3,1.841 / 2.181 / 99 / 99,1.866 / 2.181 / 99 / 99,2.558 / 3.043 / 99 / 99,1.776 / 2.313 / 99 / 99
4,1-4,1.180 / 1.406 / 99 / 99,1.230 / 1.406 / 99 / 99,1.197 / 1.406 / 99 / 99,1.148 / 1.406 / 99 / 99
5,2-0,1.500 / 2.094 / 29 / 29,13.338 / 463.705 / 39 / 39,24.519 / 464.184 / 40 / 40,1.430 / 2.249 / 52 / 52
6,2-1,2.367 / 3.128 / 42 / 42,2.477 / 3.167 / 68 / 68,2.294 / 2.856 / 70 / 70,2.220 / 2.760 / 58 / 58
7,2-2,1.243 / 2.133 / 53 / 53,1.418 / 2.458 / 24 / 24,1.551 / 2.253 / 49 / 49,1.944 / 2.766 / 42 / 42
8,2-3,1.231 / 2.372 / 48 / 48,1.244 / 2.190 / 34 / 34,1.180 / 1.939 / 25 / 26,1.612 / 2.214 / 71 / 71
9,2-4,1.332 / 2.166 / 59 / 59,1.354 / 2.543 / 58 / 58,1.742 / 2.055 / 38 / 38,1.841 / 2.893 / 62 / 62
10,2-5,1.376 / 1.713 / 74 / 74,1.350 / 1.601 / 55 / 55,1.266 / 1.601 / 21 / 21,1.279 / 1.601 / 43 / 43
11,2-6,1.171 / 1.648 / 24 / 24,1.129 / 1.675 / 26 / 26,1.578 / 2.684 / 64 / 64,1.311 / 2.242 / 69 / 69
12,2-7,1.832 / 2.056 / 33 / 33,1.774 / 2.056 / 59 / 59,1.520 / 2.304 / 43 / 43,1.391 / 2.044 / 46 / 46
13,2-8,0.956 / 1.185 / 76 / 76,0.895 / 0.895 / 77 / 77,0.895 / 0.895 / 39 / 39,0.979 / 1.185 / 45 / 45
14,2-9,1.247 / 1.730 / 33 / 37,34.246 / 499.182 / 61 / 70,1.651 / 2.404 / 66 / 67,1.431 / 1.962 / 40 / 40
15,2-10,0.963 / 1.431 / 51 / 51,0.982 / 1.461 / 36 / 36,1.116 / 1.455 / 66 / 66,1.006 / 1.694 / 59 / 59
16,2-11,1.175 / 1.893 / 43 / 43,1.343 / 2.070 / 54 / 54,1.644 / 2.585 / 55 / 55,1.694 / 3.162 / 52 / 52
17,2-12,1.436 / 2.022 / 37 / 40,1.189 / 1.924 / 35 / 37,13.757 / 428.994 / 35 / 35,1.593 / 2.120 / 54 / 54
18,2-13,1.941 / 2.244 / 44 / 44,1.772 / 2.086 / 56 / 56,0.895 / 0.895 / 48 / 48,1.142 / 1.223 / 36 / 36
19,2-14,1.478 / 1.918 / 27 / 27,1.516 / 1.952 / 41 / 41,1.117 / 1.453 / 35 / 35,1.628 / 2.116 / 47 / 47
