,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.165 / 1.462 / 99 / 99,1.218 / 1.393 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.218 / 1.462 / 99 / 99
1,1-1,1.651 / 2.247 / 99 / 99,2.449 / 3.592 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.744 / 2.281 / 99 / 99
2,1-2,1.413 / 1.723 / 99 / 99,1.498 / 2.943 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 1 / 99
3,1-3,1.479 / 1.820 / 99 / 99,1.837 / 2.823 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.697 / 2.139 / 99 / 99
4,1-4,1.305 / 1.407 / 99 / 99,179.623 / 4100.539 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.247 / 1.407 / 99 / 99
5,2-0,0.894 / 0.894 / 36 / 36,1.395 / 2.143 / 55 / 55,-1.000 / -1.000 / 0 / 61,0.910 / 1.703 / 53 / 53
6,2-1,1.307 / 1.621 / 43 / 43,0.991 / 1.698 / 20 / 20,-1.000 / -1.000 / 0 / 69,1.013 / 1.431 / 48 / 48
7,2-2,1.519 / 1.779 / 34 / 34,13.836 / 589.703 / 53 / 53,-1.000 / -1.000 / 0 / 56,1.610 / 1.779 / 41 / 41
8,2-3,0.916 / 1.244 / 67 / 67,1.854 / 2.619 / 55 / 55,-1.000 / -1.000 / 0 / 31,1.117 / 1.244 / 56 / 56
9,2-4,1.467 / 1.890 / 75 / 75,0.903 / 1.350 / 43 / 43,-1.000 / -1.000 / 0 / 48,1.452 / 1.890 / 61 / 61
10,2-5,1.234 / 1.491 / 65 / 65,0.631 / 0.997 / 28 / 28,-1.000 / -1.000 / 0 / 63,1.092 / 1.491 / 59 / 59
11,2-6,1.197 / 1.818 / 53 / 53,1.868 / 2.229 / 60 / 60,-1.000 / -1.000 / 0 / 35,1.165 / 1.459 / 47 / 47
12,2-7,1.041 / 1.213 / 54 / 54,1.260 / 2.398 / 51 / 51,-1.000 / -1.000 / 0 / 44,0.929 / 1.213 / 61 / 61
13,2-8,1.045 / 1.292 / 75 / 75,0.985 / 1.973 / 43 / 43,-1.000 / -1.000 / 0 / 38,0.992 / 1.246 / 68 / 68
14,2-9,0.981 / 1.172 / 49 / 49,26.778 / 830.028 / 81 / 81,-1.000 / -1.000 / 0 / 54,0.982 / 1.172 / 19 / 19
15,2-10,1.527 / 2.481 / 55 / 55,1.096 / 1.816 / 60 / 60,-1.000 / -1.000 / 0 / 42,1.139 / 1.823 / 46 / 46
16,2-11,1.059 / 2.172 / 81 / 81,16.271 / 520.957 / 70 / 70,-1.000 / -1.000 / 0 / 56,1.095 / 1.532 / 29 / 29
17,2-12,1.022 / 1.263 / 51 / 51,82.952 / 1709.689 / 58 / 58,-1.000 / -1.000 / 0 / 68,0.961 / 1.263 / 49 / 49
18,2-13,1.059 / 1.184 / 61 / 61,1.482 / 1.681 / 22 / 22,-1.000 / -1.000 / 0 / 59,1.094 / 1.524 / 28 / 28
19,2-14,1.004 / 1.082 / 62 / 62,1.025 / 1.378 / 49 / 49,-1.000 / -1.000 / 0 / 54,0.900 / 1.082 / 49 / 49
