,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.048 / 1.428 /  9,1.321 / 1.683 /  9,1.000 / 1.000 /  9,1.048 / 1.428 /  9
1,1-1,1.000 / 1.000 /  9,1.662 / 1.662 /  9,2.004 / 2.004 /  9,1.000 / 1.000 /  9,1.331 / 1.332 /  9
2,1-2,1.000 / 1.000 /  9,1.234 / 1.234 /  9,1.234 / 1.234 /  9,1.039 / 1.039 /  9,1.228 / 1.493 /  9
3,1-3,1.339 / 1.339 /  9,1.842 / 2.143 /  9,2.057 / 2.143 /  9,1.339 / 1.339 /  9,2.583 / 2.861 /  9
4,1-4,1.775 / 1.775 /  9,2.779 / 3.116 /  9,2.946 / 3.116 /  9,1.775 / 1.775 /  9,1.817 / 2.154 /  9
5,2-0,0.984 / 0.984 / 11,1.144 / 1.144 /  7,1.168 / 1.332 /  8,0.984 / 0.984 /  9,1.256 / 1.256 /  7
6,2-1,1.226 / 1.226 /  9,2.039 / 2.039 /  6,2.460 / 2.460 /  7,1.248 / 1.404 /  8,1.632 / 1.632 /  8
7,2-2,1.379 / 1.379 /  7,0.849 / 0.849 / 10,0.849 / 0.849 /  5,1.292 / 1.426 / 10,1.134 / 1.134 /  9
8,2-3,0.961 / 0.961 /  6,1.119 / 1.124 /  9,1.179 / 1.301 /  6,0.961 / 0.961 /  7,1.176 / 1.227 /  7
9,2-4,0.895 / 0.895 /  9,1.445 / 2.283 /  9,1.312 / 1.312 /  7,0.895 / 0.895 / 10,1.955 / 1.955 /  8
