,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,2.167 / 2.219 /  9,2.066 / 2.082 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.254 / 1.288 /  9,1.444 / 1.455 /  9,1.000 / 1.000 /  9,1.216 / 1.291 /  9
2,1-2,1.276 / 1.276 /  9,1.683 / 1.756 /  9,1.824 / 1.922 /  9,1.276 / 1.276 /  9,1.420 / 1.489 /  9
3,1-3,1.000 / 1.000 /  9,1.282 / 1.649 /  9,1.061 / 1.550 /  9,1.031 / 1.281 /  9,1.156 / 1.562 /  9
4,1-4,1.000 / 1.000 /  9,1.445 / 1.501 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,2-0,1.103 / 1.103 /  5,0.626 / 0.626 /  9,0.626 / 0.626 /  6,1.103 / 1.103 /  8,1.059 / 1.325 /  9
6,2-1,0.893 / 0.893 /  7,1.046 / 1.101 /  5,1.179 / 1.179 /  8,0.893 / 0.893 /  7,0.893 / 0.893 /  5
7,2-2,0.941 / 0.941 /  6,0.941 / 0.941 /  6,0.941 / 0.941 /  6,0.941 / 0.941 /  4,0.832 / 1.036 /  7
8,2-3,1.229 / 1.229 /  7,0.992 / 1.229 /  7,1.229 / 1.229 /  9,1.229 / 1.229 /  9,1.229 / 1.229 /  8
9,2-4,0.936 / 1.282 /  9,0.893 / 0.893 / 10,0.893 / 0.893 /  6,0.893 / 0.893 /  6,1.188 / 1.188 /  9
