,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.905 / 1.000 /  9,0.943 / 1.468 /  9,0.792 / 1.482 /  9,0.920 / 1.255 /  9,0.955 / 1.576 /  9
1,1-1,1.000 / 1.000 /  9,1.430 / 1.734 /  9,1.227 / 1.229 /  9,1.000 / 1.000 /  9,1.741 / 1.741 /  9
2,1-2,1.000 / 1.000 /  9,1.071 / 1.641 /  9,1.168 / 1.656 /  9,1.382 / 1.763 /  9,1.095 / 1.429 /  9
3,1-3,1.314 / 1.314 /  9,1.329 / 1.329 /  9,1.329 / 1.329 /  9,1.314 / 1.314 /  9,1.664 / 1.664 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.189 / 1.290 /  9,1.000 / 1.000 /  9,1.032 / 1.290 /  9
5,2-0,1.523 / 1.523 /  3,0.754 / 0.754 /  2,0.754 / 0.754 /  6,0.754 / 0.754 /  6,0.754 / 0.754 /  9
6,2-1,0.893 / 0.893 /  5,0.893 / 0.893 /  7,1.221 / 1.221 /  6,0.893 / 0.893 /  9,0.893 / 0.893 /  6
7,2-2,0.896 / 0.896 /  7,0.896 / 0.896 /  8,0.896 / 0.896 /  7,1.195 / 1.195 /  4,0.896 / 0.896 /  8
8,2-3,1.808 / 1.808 /  7,0.895 / 0.895 /  8,0.895 / 0.895 /  8,0.895 / 0.895 /  7,0.895 / 0.895 /  7
9,2-4,1.612 / 1.612 /  7,0.887 / 0.887 /  7,0.887 / 0.887 /  6,0.887 / 0.887 /  6,0.887 / 0.887 /  8
