,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.248 / 1.558 /  9,1.248 / 1.558 /  9,1.558 / 2.254 /  9,1.248 / 1.558 /  9,1.364 / 1.950 /  9
1,1-1,1.000 / 1.000 /  9,1.439 / 1.439 /  9,1.841 / 2.002 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,0.861 / 1.000 /  9,0.888 / 1.048 /  9,1.166 / 1.549 /  9,0.861 / 1.000 /  9,0.983 / 1.219 /  9
3,1-3,1.000 / 1.000 /  9,1.020 / 1.176 /  9,1.145 / 2.304 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.162 / 1.349 /  9,1.154 / 1.278 /  9,1.201 / 1.349 /  9,1.154 / 1.278 /  9,1.193 / 1.349 /  9
5,2-0,1.142 / 1.142 /  8,1.185 / 1.238 /  8,1.178 / 1.178 /  7,1.142 / 1.142 /  9,1.178 / 1.178 /  7
6,2-1,0.894 / 0.894 /  2,0.894 / 0.894 /  9,2.013 / 2.154 /  5,0.894 / 0.894 /  9,0.894 / 0.894 /  6
7,2-2,0.841 / 0.841 /  9,0.841 / 0.841 /  8,0.841 / 0.841 / 10,0.841 / 0.841 /  9,0.841 / 0.841 /  6
8,2-3,1.302 / 1.302 /  6,1.041 / 1.292 /  7,0.950 / 1.003 /  7,1.335 / 1.391 /  8,1.390 / 1.653 /  8
9,2-4,1.050 / 1.050 /  8,1.050 / 1.050 /  6,1.797 / 1.797 /  9,1.114 / 1.276 /  7,1.050 / 1.050 /  8
