,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.363 / 1.363 /  9,1.792 / 1.792 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,0.762 / 1.000 /  9,0.754 / 0.929 /  9,0.803 / 1.371 /  9,0.762 / 1.000 /  9,1.306 / 1.323 /  9
2,1-2,1.168 / 1.261 /  9,1.194 / 1.194 /  9,1.194 / 1.194 /  9,0.962 / 0.962 /  9,1.455 / 1.553 /  9
3,1-3,1.000 / 1.000 /  9,1.127 / 1.141 /  9,1.310 / 1.759 /  9,1.034 / 1.302 /  9,1.068 / 1.337 /  9
4,1-4,1.000 / 1.000 /  9,1.066 / 1.296 /  9,1.794 / 1.794 /  9,1.066 / 1.296 /  9,1.033 / 1.296 /  9
5,2-0,1.349 / 1.352 /  8,1.453 / 1.628 /  8,1.470 / 1.628 /  5,1.350 / 1.352 /  7,1.348 / 1.348 /  4
6,2-1,1.305 / 1.410 /  6,1.489 / 1.847 /  8,1.542 / 1.847 /  8,1.243 / 1.243 / 10,1.616 / 1.733 /  9
7,2-2,1.089 / 1.301 /  7,1.054 / 1.054 /  7,1.325 / 1.325 /  7,1.054 / 1.054 / 10,1.125 / 1.301 /  7
8,2-3,0.880 / 1.092 /  6,0.948 / 1.014 /  8,0.949 / 0.953 /  8,0.837 / 0.837 /  4,0.861 / 0.861 /  8
9,2-4,0.952 / 0.952 / 10,1.537 / 1.884 / 10,1.405 / 1.499 /  6,0.952 / 0.952 /  7,1.161 / 1.187 /  9
