,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.021 / 1.192 /  9,0.846 / 1.187 /  9,0.906 / 1.488 /  9,0.901 / 1.204 /  9,1.031 / 1.282 /  9
1,1-1,1.038 / 1.342 /  9,1.000 / 1.000 /  9,1.322 / 1.545 /  9,1.000 / 1.000 /  9,1.573 / 1.687 /  9
2,1-2,1.376 / 1.661 /  9,1.340 / 1.340 /  9,1.462 / 1.661 /  9,1.340 / 1.340 /  9,1.735 / 1.877 /  9
3,1-3,1.000 / 1.000 /  9,1.121 / 1.121 /  9,1.121 / 1.121 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.830 / 2.150 /  9,1.790 / 1.790 /  9,1.910 / 2.150 /  9,1.790 / 1.790 /  9,1.990 / 2.150 /  9
5,2-0,0.952 / 0.952 /  9,0.945 / 0.952 /  8,1.016 / 1.451 /  7,0.944 / 0.944 /  8,0.952 / 0.952 /  4
6,2-1,1.591 / 1.591 /  6,1.591 / 1.591 /  4,1.615 / 1.655 /  8,1.591 / 1.591 / 10,1.705 / 2.620 /  9
7,2-2,0.914 / 0.914 /  7,0.906 / 0.906 /  7,0.914 / 0.967 /  8,0.906 / 0.906 /  8,0.914 / 0.914 /  9
8,2-3,0.940 / 0.940 /  8,0.940 / 0.940 /  9,0.940 / 0.940 /  5,0.940 / 0.940 /  8,0.940 / 0.940 /  6
9,2-4,1.058 / 1.058 /  6,1.058 / 1.058 /  8,1.058 / 1.058 /  9,1.058 / 1.058 /  6,1.233 / 1.233 /  6
