,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.309 / 1.309 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.309 / 1.309 /  9,1.309 / 1.309 /  9
1,1-1,1.000 / 1.000 /  9,2.628 / 2.856 /  9,1.956 / 1.956 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,2.465 / 2.469 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.444 / 1.746 /  9,1.558 / 1.746 /  9,2.210 / 2.210 /  9,1.482 / 1.746 /  9,1.406 / 1.406 /  9
4,1-4,1.043 / 1.389 /  9,1.173 / 1.389 /  9,1.000 / 1.000 /  9,1.087 / 1.389 /  9,1.000 / 1.000 /  9
5,2-0,0.940 / 0.940 /  7,0.940 / 0.940 /  7,1.205 / 1.205 /  9,0.940 / 0.940 /  7,0.940 / 0.940 /  9
6,2-1,1.106 / 1.875 /  6,0.952 / 0.952 /  7,0.952 / 0.952 /  6,0.952 / 0.952 /  6,0.952 / 0.952 /  7
7,2-2,0.966 / 1.572 /  9,1.579 / 2.030 /  8,1.381 / 1.381 /  7,1.085 / 1.572 /  7,0.890 / 0.890 /  7
8,2-3,0.621 / 0.621 /  9,0.665 / 0.861 / 11,0.645 / 0.838 /  9,0.655 / 0.861 /  7,0.621 / 0.621 /  6
9,2-4,0.845 / 0.845 /  7,0.845 / 0.845 /  5,0.845 / 0.845 /  6,0.845 / 0.845 /  7,0.845 / 0.845 /  5
