,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.329 / 1.722 / 99 / 99,1.539 / 1.722 / 99 / 99,1.837 / 2.199 / 99 / 99,1.404 / 1.722 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.143 / 1.143 / 99 / 99,1.165 / 1.248 / 99 / 99,1.599 / 1.599 / 99 / 99
2,1-2,1.260 / 1.260 / 99 / 99,1.391 / 1.391 / 99 / 99,1.527 / 1.623 / 99 / 99,1.145 / 1.145 / 99 / 99
3,1-3,1.170 / 1.504 / 99 / 99,1.348 / 1.697 / 99 / 99,2.242 / 2.695 / 99 / 99,1.238 / 1.504 / 99 / 99
4,1-4,1.110 / 1.272 / 99 / 99,1.135 / 1.272 / 99 / 99,2.048 / 2.165 / 99 / 99,1.113 / 1.272 / 99 / 99
5,2-0,0.898 / 0.898 / 27 / 27,0.898 / 0.898 / 49 / 49,0.926 / 0.941 / 39 / 39,0.898 / 0.898 / 40 / 40
6,2-1,1.436 / 1.743 / 37 / 37,0.987 / 1.298 / 70 / 70,0.983 / 0.983 / 60 / 60,1.293 / 1.293 / 52 / 52
7,2-2,1.201 / 1.214 / 52 / 52,1.073 / 1.214 / 71 / 71,1.252 / 1.252 / 37 / 37,1.122 / 1.214 / 60 / 60
8,2-3,0.941 / 0.941 / 93 / 93,0.941 / 0.941 / 45 / 45,1.878 / 1.878 / 48 / 48,0.941 / 0.941 / 60 / 60
9,2-4,0.889 / 0.889 / 39 / 39,0.889 / 0.889 / 49 / 49,1.465 / 1.563 / 57 / 57,0.889 / 0.889 / 41 / 41
