,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.083 / 1.372 /  9,1.041 / 1.372 /  9
1,1-1,1.377 / 1.377 /  9,1.708 / 1.726 /  9,1.706 / 1.706 /  9,1.454 / 1.722 /  9,1.415 / 1.722 /  9
2,1-2,1.000 / 1.000 /  9,1.115 / 1.115 /  9,1.115 / 1.115 /  9,1.419 / 1.566 /  9,2.063 / 2.063 /  9
3,1-3,1.905 / 1.905 /  9,1.905 / 1.905 /  9,1.905 / 1.905 /  9,2.246 / 2.556 /  9,2.940 / 3.418 /  9
4,1-4,1.000 / 1.000 /  9,1.876 / 1.900 /  9,1.872 / 1.900 /  9,1.800 / 1.900 /  9,1.030 / 1.273 /  9
5,2-0,1.030 / 1.165 /  9,1.386 / 1.386 /  6,1.386 / 1.386 / 10,1.349 / 1.386 / 10,1.051 / 1.275 /  7
6,2-1,0.947 / 1.219 /  6,0.934 / 1.219 /  8,0.934 / 1.219 /  8,1.877 / 1.904 /  6,0.965 / 1.219 /  9
7,2-2,0.940 / 0.940 /  8,0.940 / 0.940 /  9,1.307 / 1.307 /  6,0.940 / 0.940 /  9,0.940 / 0.940 /  9
8,2-3,1.354 / 1.354 / 10,1.391 / 1.684 /  9,1.395 / 1.684 /  8,1.102 / 1.684 /  7,1.354 / 1.354 /  9
9,2-4,0.952 / 0.952 /  8,0.952 / 0.952 /  6,0.952 / 0.952 /  8,0.952 / 0.952 /  7,0.952 / 0.952 /  5
