,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.529 / 1.529 /  9,1.000 / 1.000 /  9,1.330 / 1.330 /  9
1,1-1,0.954 / 1.000 /  9,0.954 / 1.000 /  9,1.117 / 1.790 /  9,1.038 / 1.194 /  9,0.994 / 1.365 /  9
2,1-2,1.075 / 1.226 /  9,1.025 / 1.226 /  9,1.025 / 1.226 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.041 / 1.184 /  9,1.000 / 1.000 /  9,1.041 / 1.184 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.311 / 1.349 /  9,1.318 / 1.349 /  9,1.424 / 1.491 /  9,1.346 / 1.349 /  9,1.422 / 2.004 /  9
5,2-0,0.898 / 0.898 /  7,0.898 / 0.898 /  4,0.898 / 0.898 / 12,0.898 / 0.898 /  7,0.898 / 0.898 /  8
6,2-1,0.908 / 0.908 /  8,0.908 / 0.908 /  5,0.908 / 0.908 /  5,0.908 / 0.908 /  7,0.908 / 0.908 /  6
7,2-2,1.059 / 1.059 / 10,1.059 / 1.059 /  8,1.059 / 1.059 /  7,1.059 / 1.059 /  6,1.059 / 1.059 /  7
8,2-3,1.123 / 1.317 /  7,1.083 / 1.227 /  8,1.063 / 1.063 /  3,1.117 / 1.227 /  6,1.113 / 1.351 /  9
9,2-4,1.452 / 1.452 /  6,1.452 / 1.452 /  6,1.108 / 1.108 /  7,1.452 / 1.452 /  7,1.452 / 1.452 /  5
