,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,227.224 / 995.824 /  7,1.000 / 1.000 /  9,1.279 / 1.279 /  9
1,1-1,1.500 / 1.500 /  9,1.000 / 1.000 /  9,0.916 / 0.916 /  9,1.500 / 1.504 /  9,1.500 / 1.500 /  9
2,1-2,1.000 / 1.000 /  9,2.062 / 2.111 /  9,358.451 / 1159.834 /  6,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.039 / 1.350 /  9,1.102 / 1.250 /  9,1.084 / 1.084 /  2,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.351 / 1.351 /  9,1.618 / 1.976 /  9,206.672 / 822.262 /  4,1.351 / 1.356 /  9,1.351 / 1.351 /  9
5,2-0,1.131 / 1.131 /  5,1.131 / 1.131 /  5,-1.000 / -1.000 /  0,1.131 / 1.131 /  5,1.159 / 1.323 /  7
6,2-1,0.888 / 0.888 /  8,0.888 / 0.888 /  2,0.888 / 0.888 /  3,0.888 / 0.888 /  7,0.888 / 0.888 /  7
7,2-2,0.894 / 0.894 /  5,0.894 / 0.894 /  4,2074.720 / 4147.954 / 10670,0.894 / 0.894 /  7,0.894 / 0.894 /  4
8,2-3,1.087 / 1.459 /  8,1.034 / 1.034 /  9,628.434 / 1696.044 /  4,1.034 / 1.034 / 12,1.669 / 1.669 /  8
9,2-4,1.077 / 1.173 /  6,1.137 / 1.382 /  7,0.970 / 1.186 /  3,1.124 / 1.389 /  5,1.058 / 1.058 /  6
