,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.134 / 1.134 /  9,1.794 / 1.794 /  1,1.198 / 1.241 /  9,1.213 / 1.213 /  9
1,1-1,1.000 / 1.000 /  9,1.521 / 1.521 /  9,1.521 / 1.521 /  1,1.156 / 1.352 /  9,1.078 / 1.352 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,2501.071 / 5000.814 / 11715,1.000 / 1.000 /  9,1.232 / 1.261 /  9
3,1-3,1.207 / 1.744 /  9,1.147 / 1.147 /  9,1.387 / 1.387 /  1,1.113 / 1.372 /  9,1.160 / 1.372 /  9
4,1-4,1.411 / 1.411 /  9,1.677 / 1.677 /  9,1.975 / 1.975 /  1,1.569 / 1.767 /  9,1.490 / 1.767 /  9
5,2-0,0.909 / 0.909 /  5,0.909 / 0.909 / 10,-1.000 / -1.000 /  0,1.217 / 2.019 /  9,0.909 / 0.909 /  5
6,2-1,0.894 / 0.894 /  2,1.373 / 1.427 /  7,1.363 / 1.363 /  1,1.003 / 1.587 / 10,0.934 / 1.290 / 10
7,2-2,0.952 / 0.952 /  7,1.478 / 1.592 /  6,-1.000 / -1.000 /  0,1.080 / 1.851 /  7,0.952 / 0.952 /  5
8,2-3,1.292 / 1.292 /  7,1.131 / 1.131 /  6,1.334 / 1.334 /  1,0.962 / 1.334 /  8,1.292 / 1.292 /  9
9,2-4,1.185 / 1.408 /  7,0.952 / 0.952 /  7,1.951 / 1.951 /  1,1.018 / 1.018 /  7,1.213 / 1.408 /  6
