,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.161 / 1.161 / 99 / 99,1.161 / 1.161 / 99 / 99,2.056 / 2.126 / 99 / 99,1.161 / 1.161 / 99 / 99
1,1-1,1.579 / 1.759 / 99 / 99,1.583 / 1.759 / 99 / 99,1.668 / 1.759 / 99 / 99,1.601 / 1.759 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.929 / 1.929 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.185 / 1.285 / 99 / 99,1.275 / 1.407 / 99 / 99,1.275 / 1.374 / 99 / 99,1.242 / 1.329 / 99 / 99
4,1-4,1.112 / 1.241 / 99 / 99,1.002 / 1.126 / 99 / 99,1.050 / 1.126 / 99 / 99,1.024 / 1.241 / 99 / 99
5,2-0,0.888 / 0.888 / 46 / 46,0.888 / 0.888 / 48 / 48,0.895 / 1.289 / 55 / 55,0.888 / 0.888 / 9 / 9
6,2-1,0.962 / 1.007 / 50 / 50,0.942 / 1.007 / 64 / 64,0.906 / 1.007 / 47 / 47,0.953 / 1.007 / 55 / 55
7,2-2,0.930 / 0.930 / 63 / 63,0.930 / 0.930 / 52 / 52,0.930 / 0.930 / 36 / 36,0.930 / 0.930 / 69 / 69
8,2-3,1.165 / 1.346 / 59 / 59,0.969 / 1.346 / 60 / 60,0.919 / 0.919 / 37 / 37,1.092 / 1.346 / 42 / 42
9,2-4,1.689 / 1.689 / 48 / 48,1.689 / 1.689 / 41 / 41,1.068 / 1.259 / 61 / 61,1.689 / 1.689 / 60 / 60
