,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,2.276 / 2.787 / 99 / 99,1.620 / 2.154 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.190 / 1.504 / 99 / 99,1.761 / 2.626 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.360 / 2.129 / 99 / 99,1.673 / 3.814 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,1.005 / 1.491 / 99 / 99,1.077 / 3.253 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,5.695 / 406.770 / 99 / 99,2.211 / 2.556 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,2.037 / 3.307 / 99 / 99,2.495 / 3.944 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,1.782 / 3.295 / 99 / 99,2.883 / 3.312 / 85 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.265 / 1.535 / 99 / 99,1.333 / 2.249 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,-1.000 / -1.000 / 0 / 99,1.344 / 2.145 / 99 / 99,2.549 / 3.169 / 99 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,-1.000 / -1.000 / 0 / 99,2.258 / 2.771 / 99 / 99,1.491 / 2.154 / 99 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,-1.000 / -1.000 / 0 / 53,1.488 / 1.855 / 38 / 38,1.552 / 1.855 / 51 / 51,-1.000 / -1.000 / 0 / 59
11,2-1,-1.000 / -1.000 / 0 / 39,1.567 / 1.757 / 51 / 51,1.566 / 1.746 / 56 / 56,-1.000 / -1.000 / 0 / 29
12,2-2,-1.000 / -1.000 / 0 / 48,1.946 / 2.132 / 42 / 42,1.833 / 1.909 / 57 / 57,-1.000 / -1.000 / 0 / 44
13,2-3,-1.000 / -1.000 / 0 / 54,4.197 / 4.197 / 49 / 49,4.238 / 4.423 / 27 / 27,-1.000 / -1.000 / 0 / 75
14,2-4,-1.000 / -1.000 / 0 / 50,1.307 / 1.393 / 48 / 48,1.418 / 1.832 / 61 / 61,-1.000 / -1.000 / 0 / 31
15,2-5,-1.000 / -1.000 / 0 / 66,2.178 / 3.776 / 52 / 52,2.832 / 4.113 / 42 / 42,-1.000 / -1.000 / 0 / 62
16,2-6,-1.000 / -1.000 / 0 / 26,1.078 / 1.276 / 47 / 47,2.478 / 2.723 / 58 / 58,-1.000 / -1.000 / 0 / 74
17,2-7,-1.000 / -1.000 / 0 / 50,1.366 / 1.771 / 61 / 61,1.212 / 1.586 / 38 / 38,-1.000 / -1.000 / 0 / 24
18,2-8,-1.000 / -1.000 / 0 / 51,0.992 / 1.696 / 61 / 61,1.094 / 1.767 / 56 / 56,-1.000 / -1.000 / 0 / 45
19,2-9,-1.000 / -1.000 / 0 / 27,2.324 / 2.435 / 46 / 46,2.431 / 3.128 / 33 / 33,-1.000 / -1.000 / 0 / 29
20,2-10,-1.000 / -1.000 / 0 / 71,1.332 / 1.789 / 52 / 52,1.096 / 1.315 / 54 / 54,-1.000 / -1.000 / 0 / 68
21,2-11,-1.000 / -1.000 / 0 / 63,2.734 / 3.059 / 67 / 67,2.808 / 3.303 / 71 / 71,-1.000 / -1.000 / 0 / 62
22,2-12,-1.000 / -1.000 / 0 / 47,1.062 / 1.773 / 44 / 44,0.834 / 1.108 / 38 / 38,-1.000 / -1.000 / 0 / 57
23,2-13,-1.000 / -1.000 / 0 / 60,11.651 / 553.516 / 56 / 56,2.760 / 3.546 / 58 / 58,-1.000 / -1.000 / 0 / 46
24,2-14,-1.000 / -1.000 / 0 / 58,1.072 / 1.184 / 60 / 60,1.036 / 1.324 / 48 / 48,-1.000 / -1.000 / 0 / 59
25,2-15,-1.000 / -1.000 / 0 / 44,1.071 / 1.219 / 58 / 58,1.034 / 1.531 / 44 / 44,-1.000 / -1.000 / 0 / 57
26,2-16,-1.000 / -1.000 / 0 / 41,1.008 / 1.373 / 58 / 58,3.238 / 3.455 / 57 / 57,-1.000 / -1.000 / 0 / 65
27,2-17,-1.000 / -1.000 / 0 / 38,1.100 / 1.823 / 60 / 60,1.294 / 1.540 / 36 / 36,-1.000 / -1.000 / 0 / 64
28,2-18,-1.000 / -1.000 / 0 / 52,1.008 / 1.228 / 34 / 34,2.200 / 2.369 / 46 / 46,-1.000 / -1.000 / 0 / 62
29,2-19,-1.000 / -1.000 / 0 / 42,2.649 / 2.738 / 31 / 31,2.919 / 3.883 / 77 / 77,-1.000 / -1.000 / 0 / 50
