,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.153 / 1.389 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.096 / 1.327 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,2.042 / 2.189 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.222 / 1.322 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.859 / 2.183 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.538 / 1.616 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,2.363 / 2.559 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,2-0,0.937 / 1.440 / 70 / 70,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 69
11,2-1,3.443 / 3.886 / 48 / 48,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 88,-1.000 / -1.000 / 0 / 41
12,2-2,2.086 / 2.461 / 51 / 51,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 27,-1.000 / -1.000 / 0 / 74
13,2-3,1.092 / 1.386 / 46 / 46,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 30
14,2-4,1.664 / 1.926 / 72 / 72,-1.000 / -1.000 / 0 / 84,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 55
15,2-5,1.923 / 2.909 / 60 / 60,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 61
16,2-6,0.952 / 0.952 / 49 / 49,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 59
17,2-7,3.139 / 3.589 / 44 / 44,-1.000 / -1.000 / 0 / 63,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 44
18,2-8,4.098 / 4.477 / 32 / 32,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 53
19,2-9,1.223 / 1.295 / 38 / 38,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 28
20,2-10,2.188 / 2.619 / 27 / 27,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 45
21,2-11,1.309 / 2.155 / 23 / 23,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 55
22,2-12,2.378 / 2.624 / 32 / 32,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 41
23,2-13,1.593 / 1.625 / 16 / 16,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 29
24,2-14,1.907 / 1.907 / 29 / 29,-1.000 / -1.000 / 0 / 21,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 36
25,2-15,3.083 / 3.440 / 66 / 66,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 28,-1.000 / -1.000 / 0 / 33
26,2-16,2.327 / 2.591 / 69 / 69,-1.000 / -1.000 / 0 / 22,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 26
27,2-17,1.515 / 2.640 / 61 / 61,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 49
28,2-18,2.135 / 2.429 / 38 / 38,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 66
29,2-19,1.244 / 1.454 / 43 / 43,-1.000 / -1.000 / 0 / 38,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 46
