,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.216 / 1.403 / 99 / 99,1.448 / 1.791 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.175 / 1.403 / 99 / 99
1,1-1,1.364 / 2.071 / 99 / 99,1.910 / 2.676 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.210 / 2.133 / 99 / 99
2,1-2,1.338 / 1.780 / 99 / 99,2.170 / 2.588 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.324 / 1.780 / 99 / 99
3,1-3,1.054 / 1.312 / 99 / 99,1.854 / 2.231 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.151 / 1.312 / 99 / 99
4,1-4,1.065 / 1.196 / 99 / 99,2.089 / 2.664 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
5,1-5,1.578 / 1.759 / 99 / 99,1.905 / 2.240 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.527 / 2.038 / 99 / 99
6,1-6,1.872 / 2.670 / 99 / 99,2.421 / 3.561 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.843 / 2.765 / 99 / 99
7,1-7,1.463 / 2.016 / 99 / 99,1.553 / 1.910 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.563 / 1.854 / 99 / 99
8,1-8,2.261 / 2.694 / 99 / 99,2.509 / 2.900 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.273 / 2.694 / 99 / 99
9,1-9,1.523 / 1.762 / 99 / 99,1.542 / 1.831 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.553 / 1.762 / 99 / 99
10,2-0,1.115 / 1.591 / 43 / 43,1.858 / 3.300 / 60 / 60,-1.000 / -1.000 / 0 / 38,1.591 / 1.591 / 56 / 56
11,2-1,2.024 / 2.155 / 46 / 46,2.025 / 2.214 / 30 / 30,-1.000 / -1.000 / 0 / 50,1.986 / 2.155 / 42 / 42
12,2-2,1.231 / 1.477 / 53 / 53,1.289 / 2.162 / 69 / 69,-1.000 / -1.000 / 0 / 58,1.451 / 2.128 / 44 / 44
13,2-3,0.936 / 1.267 / 40 / 40,1.041 / 1.590 / 53 / 53,-1.000 / -1.000 / 0 / 36,0.888 / 0.888 / 45 / 45
14,2-4,1.035 / 1.659 / 24 / 24,1.080 / 1.566 / 52 / 52,-1.000 / -1.000 / 0 / 43,0.941 / 1.308 / 55 / 55
15,2-5,1.436 / 1.590 / 52 / 52,1.157 / 1.190 / 47 / 47,-1.000 / -1.000 / 0 / 69,1.535 / 1.857 / 44 / 44
16,2-6,1.055 / 1.459 / 34 / 34,0.970 / 1.459 / 39 / 39,-1.000 / -1.000 / 0 / 58,1.037 / 1.106 / 42 / 42
17,2-7,1.819 / 1.819 / 35 / 35,1.450 / 1.845 / 17 / 17,-1.000 / -1.000 / 0 / 34,1.792 / 1.819 / 48 / 48
18,2-8,1.340 / 1.735 / 51 / 51,2.204 / 2.823 / 61 / 61,-1.000 / -1.000 / 0 / 37,1.463 / 1.735 / 64 / 64
19,2-9,0.894 / 0.894 / 74 / 74,1.067 / 1.067 / 47 / 47,-1.000 / -1.000 / 0 / 31,0.894 / 0.894 / 34 / 34
20,2-10,1.881 / 2.408 / 45 / 45,2.032 / 2.711 / 56 / 56,-1.000 / -1.000 / 0 / 58,1.877 / 2.408 / 85 / 85
21,2-11,0.854 / 0.854 / 42 / 42,0.854 / 0.854 / 37 / 37,-1.000 / -1.000 / 0 / 62,0.854 / 0.854 / 50 / 50
22,2-12,1.362 / 1.696 / 63 / 63,1.387 / 1.595 / 56 / 56,-1.000 / -1.000 / 0 / 57,1.394 / 1.552 / 34 / 34
23,2-13,1.808 / 1.824 / 46 / 46,1.566 / 1.566 / 55 / 55,-1.000 / -1.000 / 0 / 19,2.002 / 2.480 / 44 / 44
24,2-14,1.925 / 2.176 / 36 / 36,2.000 / 2.233 / 47 / 47,-1.000 / -1.000 / 0 / 35,1.931 / 1.972 / 37 / 37
25,2-15,1.205 / 1.299 / 52 / 52,0.948 / 0.977 / 35 / 35,-1.000 / -1.000 / 0 / 43,1.228 / 1.464 / 52 / 52
26,2-16,1.569 / 1.778 / 41 / 41,2.450 / 2.565 / 26 / 26,-1.000 / -1.000 / 0 / 55,1.667 / 1.908 / 27 / 27
27,2-17,2.019 / 2.385 / 44 / 44,2.074 / 2.749 / 34 / 34,-1.000 / -1.000 / 0 / 40,2.010 / 2.010 / 52 / 52
28,2-18,1.091 / 1.804 / 79 / 79,2.014 / 3.391 / 35 / 35,-1.000 / -1.000 / 0 / 46,1.441 / 2.014 / 59 / 59
29,2-19,1.278 / 1.323 / 26 / 26,0.695 / 0.695 / 42 / 42,-1.000 / -1.000 / 0 / 47,1.273 / 1.532 / 28 / 28
