,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.322 / 1.481 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.564 / 1.690 / 99 / 99,1.288 / 1.475 / 99 / 99
1,1-1,2.030 / 2.939 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.203 / 3.096 / 99 / 99,1.918 / 2.209 / 99 / 99
2,1-2,1.215 / 1.747 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.961 / 3.299 / 99 / 99,1.897 / 2.128 / 99 / 99
3,1-3,1.368 / 1.976 / 99 / 99,-1.000 / -1.000 / 0 / 99,7.326 / 526.401 / 99 / 99,1.319 / 1.976 / 99 / 99
4,1-4,1.133 / 1.320 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.661 / 2.940 / 99 / 99,1.164 / 1.412 / 99 / 99
5,1-5,1.223 / 1.238 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.453 / 2.798 / 99 / 99,1.349 / 1.609 / 99 / 99
6,1-6,1.143 / 1.310 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.558 / 2.614 / 99 / 99,1.441 / 1.707 / 99 / 99
7,1-7,1.576 / 2.384 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.306 / 2.214 / 99 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.162 / 1.314 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.968 / 1.196 / 99 / 99,1.315 / 1.780 / 99 / 99
9,1-9,1.661 / 1.962 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.801 / 2.333 / 99 / 99,1.730 / 1.821 / 99 / 99
10,2-0,1.961 / 2.027 / 26 / 26,-1.000 / -1.000 / 0 / 30,1.237 / 1.309 / 34 / 34,1.212 / 1.673 / 52 / 52
11,2-1,1.010 / 1.322 / 52 / 52,-1.000 / -1.000 / 0 / 64,1.119 / 1.119 / 45 / 45,1.794 / 1.856 / 30 / 30
12,2-2,1.413 / 1.672 / 41 / 41,-1.000 / -1.000 / 0 / 75,1.237 / 1.258 / 63 / 63,0.971 / 1.194 / 31 / 31
13,2-3,2.516 / 2.794 / 34 / 34,-1.000 / -1.000 / 0 / 44,1.067 / 1.214 / 33 / 33,1.063 / 1.397 / 23 / 23
14,2-4,0.963 / 1.377 / 41 / 41,-1.000 / -1.000 / 0 / 67,2.617 / 3.668 / 48 / 48,1.545 / 1.858 / 57 / 57
15,2-5,2.693 / 3.303 / 77 / 77,-1.000 / -1.000 / 0 / 46,1.123 / 1.537 / 84 / 84,1.344 / 1.521 / 36 / 36
16,2-6,1.206 / 1.206 / 40 / 40,-1.000 / -1.000 / 0 / 24,1.221 / 1.221 / 49 / 49,1.502 / 1.502 / 45 / 45
17,2-7,1.159 / 1.271 / 34 / 34,-1.000 / -1.000 / 0 / 43,1.671 / 1.791 / 63 / 63,0.721 / 0.721 / 50 / 50
18,2-8,1.336 / 2.442 / 33 / 33,-1.000 / -1.000 / 0 / 39,1.218 / 1.670 / 38 / 38,1.579 / 2.098 / 57 / 57
19,2-9,2.288 / 2.477 / 24 / 24,-1.000 / -1.000 / 0 / 39,1.346 / 1.474 / 42 / 42,1.569 / 1.890 / 46 / 46
20,2-10,1.124 / 1.616 / 45 / 45,-1.000 / -1.000 / 0 / 28,1.645 / 1.661 / 39 / 39,1.344 / 1.383 / 55 / 55
21,2-11,0.919 / 0.919 / 65 / 65,-1.000 / -1.000 / 0 / 87,1.655 / 1.835 / 57 / 57,0.919 / 0.919 / 45 / 45
22,2-12,0.913 / 1.237 / 72 / 72,-1.000 / -1.000 / 0 / 49,1.406 / 2.564 / 64 / 64,1.456 / 1.456 / 34 / 34
23,2-13,0.919 / 0.919 / 53 / 53,-1.000 / -1.000 / 0 / 52,1.681 / 2.179 / 49 / 49,0.919 / 0.919 / 47 / 47
24,2-14,2.065 / 2.451 / 46 / 46,-1.000 / -1.000 / 0 / 74,1.741 / 2.785 / 58 / 58,1.075 / 1.323 / 36 / 36
25,2-15,1.057 / 1.213 / 36 / 36,-1.000 / -1.000 / 0 / 64,0.919 / 0.919 / 44 / 44,1.777 / 2.383 / 49 / 49
26,2-16,2.531 / 2.790 / 70 / 70,-1.000 / -1.000 / 0 / 72,2.486 / 2.677 / 65 / 65,1.257 / 1.510 / 58 / 58
27,2-17,10.686 / 500.132 / 56 / 56,-1.000 / -1.000 / 0 / 80,2.021 / 2.068 / 55 / 55,1.457 / 1.665 / 49 / 49
28,2-18,1.489 / 1.599 / 39 / 39,-1.000 / -1.000 / 0 / 40,0.912 / 0.912 / 72 / 72,0.912 / 0.912 / 25 / 25
29,2-19,1.414 / 1.521 / 37 / 37,-1.000 / -1.000 / 0 / 47,0.890 / 0.890 / 29 / 29,1.693 / 1.890 / 55 / 55
