,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.437 / 1.437 /  9,1.437 / 1.437 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.081 / 1.364 /  9,1.356 / 1.639 /  9,1.315 / 1.639 /  9,1.200 / 1.720 /  9,1.000 / 1.000 /  9
2,1-2,1.415 / 1.415 /  9,1.623 / 1.634 /  9,1.623 / 1.634 /  9,1.415 / 1.415 /  9,1.415 / 1.415 /  9
3,1-3,1.369 / 1.582 /  9,1.369 / 1.582 /  9,1.372 / 1.582 /  9,1.421 / 1.812 /  9,1.271 / 1.271 /  9
4,2-0,1.253 / 1.253 /  5,1.253 / 1.253 /  5,1.254 / 1.258 / 10,1.436 / 1.682 /  6,1.467 / 1.710 /  8
5,2-1,1.857 / 1.857 /  7,1.327 / 1.327 /  4,1.327 / 1.327 /  7,1.917 / 2.100 /  8,1.965 / 2.100 /  9
6,2-2,1.554 / 1.822 /  6,1.566 / 1.834 /  6,1.553 / 1.917 / 10,1.500 / 1.500 /  2,1.592 / 1.822 /  7
7,2-3,1.013 / 1.118 /  6,1.304 / 1.475 /  9,1.357 / 1.475 /  7,0.930 / 1.118 / 10,0.909 / 0.909 /  9
8,2-4,1.015 / 1.634 /  6,0.891 / 0.891 /  9,0.891 / 0.891 /  4,0.858 / 0.858 /  5,0.866 / 0.912 /  7
9,2-5,1.360 / 1.401 /  6,1.418 / 1.649 / 11,1.359 / 1.401 /  7,1.444 / 1.649 /  5,1.352 / 1.352 / 10
10,2-6,0.891 / 0.891 /  4,0.891 / 0.891 / 10,0.891 / 0.891 / 10,0.891 / 0.891 /  5,0.891 / 0.891 /  8
11,2-7,1.051 / 1.433 / 10,1.121 / 1.433 /  7,1.169 / 1.501 /  8,1.264 / 1.433 /  7,1.371 / 1.433 /  9
