,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  1,1.129 / 1.129 /  9,1.955 / 1.955 /  9,1.000 / 1.000 /  1,1.199 / 1.261 /  9
1,1-1,1.000 / 1.000 /  1,0.843 / 1.000 /  9,1.252 / 1.513 /  9,1.000 / 1.000 /  1,0.922 / 1.707 /  9
2,1-2,2305.160 / 4609.546 / 11840,1.156 / 1.164 /  9,1.156 / 1.164 /  9,2305.310 / 4609.501 / 11839,1.146 / 1.164 /  9
3,1-3,1.000 / 1.000 /  9,1.057 / 1.057 /  9,1.219 / 1.219 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,2-0,-1.000 / -1.000 /  0,1.037 / 1.037 /  6,1.037 / 1.037 /  9,-1.000 / -1.000 /  0,1.021 / 1.037 /  9
5,2-1,-1.000 / -1.000 /  0,1.082 / 1.410 /  8,2.013 / 2.326 /  6,-1.000 / -1.000 /  0,1.179 / 1.404 /  4
6,2-2,-1.000 / -1.000 /  0,0.939 / 0.939 /  9,1.136 / 1.136 /  6,-1.000 / -1.000 /  0,0.948 / 1.007 /  7
7,2-3,1.585 / 1.585 /  1,1.228 / 1.585 /  6,0.958 / 1.585 /  8,-1.000 / -1.000 /  0,0.990 / 1.585 /  6
8,2-4,-1.000 / -1.000 /  0,1.369 / 1.487 /  7,1.481 / 1.670 /  7,1.225 / 1.225 /  1,1.619 / 1.619 /  6
9,2-5,1.084 / 1.084 /  1,1.101 / 1.767 /  7,0.831 / 1.517 /  7,-1.000 / -1.000 /  0,0.932 / 1.517 /  7
10,2-6,1.026 / 1.026 /  1,1.026 / 1.026 /  7,1.194 / 1.194 /  7,-1.000 / -1.000 /  0,1.026 / 1.026 /  9
11,2-7,-1.000 / -1.000 /  0,1.078 / 1.078 /  8,1.425 / 1.801 /  9,-1.000 / -1.000 /  0,1.186 / 1.366 /  8
