,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.043 / 1.389 /  9,1.043 / 1.389 /  9,1.000 / 1.000 /  9,1.043 / 1.389 /  9,1.130 / 1.389 /  9
1,1-1,1.510 / 1.791 /  9,1.438 / 1.443 /  9,1.486 / 1.791 /  9,1.433 / 1.791 /  9,1.383 / 1.791 /  9
2,1-2,1.128 / 1.385 /  9,1.652 / 2.191 /  9,1.606 / 1.832 /  9,1.523 / 1.832 /  9,1.000 / 1.000 /  9
3,1-3,1.077 / 1.231 /  9,1.180 / 1.381 /  9,1.285 / 1.285 /  9,1.086 / 1.086 /  9,1.086 / 1.086 /  9
4,2-0,1.029 / 1.029 /  7,0.933 / 1.190 /  8,1.595 / 1.849 /  7,1.443 / 1.680 /  9,1.435 / 1.680 /  6
5,2-1,1.408 / 1.408 / 10,1.640 / 1.640 /  8,1.640 / 1.640 /  9,1.681 / 2.059 / 10,1.408 / 1.408 / 11
6,2-2,1.326 / 1.326 /  9,1.227 / 1.227 /  6,1.242 / 1.395 /  9,1.227 / 1.227 /  6,1.326 / 1.326 /  4
7,2-3,1.217 / 2.870 /  7,0.941 / 0.941 /  6,0.941 / 0.941 /  6,0.941 / 0.941 /  4,1.182 / 2.870 /  8
8,2-4,1.290 / 1.290 /  6,1.290 / 1.290 / 10,1.290 / 1.290 /  8,1.290 / 1.290 / 10,1.290 / 1.290 /  5
9,2-5,1.174 / 1.406 /  8,1.096 / 1.096 /  8,1.253 / 1.512 /  6,1.402 / 1.402 /  6,1.402 / 1.402 / 10
10,2-6,1.197 / 1.202 /  2,1.448 / 1.953 /  8,1.273 / 1.313 /  3,1.212 / 1.313 /  6,1.229 / 1.586 / 11
11,2-7,0.993 / 1.290 /  5,1.461 / 1.833 /  7,1.373 / 1.579 /  6,1.332 / 1.332 /  7,0.963 / 1.317 /  9
