,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.143 / 1.315 /  9,0.918 / 0.918 /  9,0.918 / 0.918 /  9,1.108 / 1.122 /  9,1.159 / 1.457 /  9
1,1-1,1.000 / 1.000 /  9,1.580 / 1.580 /  9,1.580 / 1.580 /  9,1.076 / 1.683 /  9,1.000 / 1.000 /  9
2,1-2,1.207 / 1.388 /  9,1.282 / 1.282 /  9,1.324 / 1.663 /  9,1.172 / 1.388 /  9,1.116 / 1.657 /  9
3,1-3,1.118 / 1.133 /  9,1.059 / 1.133 /  9,1.285 / 1.818 /  9,1.118 / 1.133 /  9,1.232 / 2.020 /  9
4,2-0,0.890 / 0.890 /  7,0.890 / 0.890 /  8,0.890 / 0.890 /  7,0.890 / 0.890 /  8,0.890 / 0.890 /  5
5,2-1,1.070 / 1.081 /  7,0.940 / 0.940 /  6,0.940 / 0.940 /  5,1.122 / 1.487 /  8,0.940 / 0.940 /  5
6,2-2,0.952 / 0.952 /  8,0.952 / 0.952 /  4,0.952 / 0.952 /  8,0.952 / 0.952 /  8,0.952 / 0.952 /  5
7,2-3,0.982 / 1.341 /  5,0.892 / 0.892 /  7,0.892 / 0.892 /  9,0.892 / 0.892 /  7,0.892 / 0.892 /  4
8,2-4,1.088 / 1.191 /  9,1.075 / 1.075 /  6,1.075 / 1.075 /  4,1.114 / 1.386 /  8,1.120 / 1.386 /  7
9,2-5,0.894 / 0.894 /  8,0.894 / 0.894 /  8,0.894 / 0.894 /  4,0.934 / 1.286 / 10,0.894 / 0.894 /  9
10,2-6,1.056 / 1.056 /  7,1.056 / 1.056 /  3,1.056 / 1.056 /  5,1.056 / 1.056 /  7,1.056 / 1.056 /  8
11,2-7,1.354 / 1.623 /  8,1.166 / 1.188 /  9,1.163 / 1.163 /  8,1.444 / 1.623 /  6,1.191 / 1.265 /  8
