,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.340 / 1.491 /  9,1.627 / 1.801 /  9,1.305 / 1.594 /  9,1.367 / 1.741 /  9,1.411 / 1.741 /  9
1,1-1,1.046 / 1.289 /  9,1.083 / 1.085 /  9,1.132 / 1.357 /  9,1.093 / 1.367 /  9,1.184 / 1.184 /  9
2,1-2,1.135 / 1.832 /  9,2.081 / 2.245 /  9,2.067 / 2.338 /  9,1.092 / 1.832 /  9,1.000 / 1.000 /  9
3,1-3,1.449 / 1.449 /  9,1.534 / 1.847 /  9,1.493 / 1.847 /  9,1.493 / 1.847 /  9,1.493 / 1.847 /  9
4,2-0,1.610 / 1.705 /  6,1.693 / 1.720 /  9,1.722 / 1.806 /  6,1.723 / 1.786 /  5,1.703 / 1.705 /  5
5,2-1,1.181 / 1.563 /  7,1.280 / 1.719 /  7,443.209 / 1042.735 /  4,1.400 / 1.719 /  5,1.682 / 1.719 /  7
6,2-2,1.303 / 1.727 /  6,1.283 / 1.727 /  7,206.520 / 913.301 /  7,1.407 / 1.727 /  5,1.780 / 1.938 /  4
7,2-3,1.179 / 1.179 /  6,1.280 / 1.282 /  7,1.295 / 1.363 /  6,1.195 / 1.233 /  5,1.461 / 1.709 /  8
8,2-4,1.937 / 1.937 /  5,1.937 / 1.937 /  6,1.937 / 1.937 /  6,1.937 / 1.937 /  9,1.937 / 1.937 /  8
9,2-5,1.275 / 1.395 /  9,1.372 / 1.553 /  7,20.631 / 157.026 /  8,1.222 / 1.395 /  8,1.300 / 1.395 /  7
10,2-6,1.293 / 1.360 /  5,1.538 / 1.664 /  4,46.797 / 243.553 /  8,1.234 / 1.264 /  8,1.244 / 1.264 /  8
11,2-7,2.591 / 2.729 /  7,2.568 / 2.568 /  9,2.624 / 2.961 /  7,2.568 / 2.568 /  4,2.568 / 2.568 /  6
