,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.151 / 1.255 /  9,1.680 / 1.680 /  9,1.000 / 1.000 /  9,1.137 / 1.216 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.781 / 1.781 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.044 / 1.400 /  9,1.044 / 1.400 /  9,1.507 / 1.507 /  9,1.133 / 1.400 /  9,1.331 / 1.611 /  9
3,1-3,1.386 / 1.621 /  9,1.143 / 1.321 /  9,1.286 / 1.321 /  9,1.486 / 1.621 /  9,1.486 / 1.621 /  9
4,2-0,0.947 / 1.201 /  6,0.998 / 1.257 /  6,1.407 / 1.407 /  7,0.897 / 0.897 /  9,0.946 / 0.946 /  4
5,2-1,2.121 / 2.495 /  8,1.492 / 1.834 /  6,1.014 / 1.486 /  6,1.927 / 2.357 /  8,1.974 / 2.159 /  7
6,2-2,1.748 / 1.748 /  9,1.495 / 1.495 /  6,1.715 / 1.715 /  7,1.749 / 1.754 /  8,1.495 / 1.495 /  6
7,2-3,1.467 / 1.467 /  6,1.228 / 1.228 / 10,1.522 / 1.856 /  7,1.467 / 1.467 /  8,1.229 / 1.241 /  8
8,2-4,1.553 / 1.557 /  9,1.465 / 1.766 /  9,1.553 / 1.553 /  7,1.553 / 1.553 /  9,1.920 / 2.211 /  8
9,2-5,0.955 / 1.094 /  9,0.723 / 0.723 /  7,1.150 / 1.150 /  1,1.000 / 1.094 /  5,0.723 / 0.723 /  6
10,2-6,1.366 / 1.393 /  7,1.324 / 1.534 /  9,1.540 / 1.733 /  7,1.371 / 1.458 /  9,1.390 / 1.567 /  8
11,2-7,0.863 / 1.805 /  9,1.101 / 1.101 /  6,0.996 / 1.805 /  9,0.922 / 1.805 /  6,1.255 / 1.296 /  7
