,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.650 / 2.016 /  9,1.693 / 2.039 /  9,1.923 / 2.039 /  9,1.610 / 1.785 /  9,1.698 / 1.785 /  9
1,1-1,1.065 / 1.292 /  9,1.000 / 1.000 /  9,1.772 / 1.970 /  9,1.007 / 1.064 /  9,0.934 / 1.703 /  9
2,1-2,1.000 / 1.000 /  9,2.144 / 2.162 /  9,2.133 / 2.302 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.367 / 1.660 /  9,1.404 / 1.749 /  9,1.574 / 1.660 /  9,1.467 / 1.740 /  9,1.821 / 2.106 /  9
4,2-0,1.450 / 1.510 /  9,1.443 / 1.542 / 10,1.437 / 1.455 /  5,1.474 / 1.769 /  8,1.432 / 1.432 /  5
5,2-1,1.252 / 1.341 /  9,1.255 / 1.341 /  7,1.326 / 1.382 /  5,1.284 / 1.382 / 10,1.241 / 1.241 /  6
6,2-2,1.460 / 2.022 /  7,1.305 / 1.305 /  5,1.372 / 2.038 / 11,1.387 / 2.112 / 10,1.386 / 2.112 / 10
7,2-3,1.436 / 1.436 /  9,1.450 / 1.537 / 11,1.436 / 1.436 /  6,1.441 / 1.462 /  6,1.436 / 1.436 /  7
8,2-4,0.978 / 1.457 /  7,1.058 / 1.457 /  7,0.945 / 1.278 /  8,1.045 / 1.457 / 12,1.055 / 1.457 /  6
9,2-5,1.255 / 1.255 / 10,1.255 / 1.255 /  6,1.257 / 1.261 /  7,1.256 / 1.261 /  8,1.256 / 1.261 /  5
10,2-6,1.449 / 1.449 /  4,1.449 / 1.449 /  6,1.449 / 1.449 /  7,1.493 / 1.754 /  7,1.449 / 1.449 /  3
11,2-7,1.433 / 1.869 /  7,1.247 / 1.361 /  6,1.374 / 1.748 /  6,1.630 / 2.271 /  9,1.396 / 1.730 /  8
