,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.389 / 1.412 /  9,1.673 / 1.673 /  9,1.575 / 1.575 /  9,1.401 / 1.466 /  9,1.386 / 1.386 /  9
2,1-2,1.356 / 1.356 /  9,1.316 / 1.356 /  9,1.924 / 1.996 /  9,1.316 / 1.356 /  9,1.271 / 1.449 /  9
3,1-3,1.000 / 1.000 /  9,1.036 / 1.328 /  9,1.787 / 2.178 /  9,1.036 / 1.328 /  9,1.640 / 1.916 /  9
4,2-0,1.038 / 2.073 /  9,0.908 / 0.908 /  6,1.141 / 2.073 / 10,1.075 / 2.073 /  7,1.038 / 2.073 /  9
5,2-1,0.909 / 0.909 / 10,0.909 / 0.909 /  7,1.518 / 1.797 /  9,0.909 / 0.909 /  8,1.079 / 1.079 /  6
6,2-2,1.609 / 1.609 /  9,1.609 / 1.609 /  9,1.609 / 1.609 /  7,1.613 / 1.655 / 12,1.609 / 1.609 /  6
7,2-3,0.919 / 0.919 /  7,0.919 / 0.919 /  5,0.919 / 0.919 /  8,-1.000 / -1.000 /  0,1.109 / 2.250 /  7
8,2-4,0.738 / 0.738 /  7,0.763 / 0.987 / 10,0.738 / 0.738 /  9,0.801 / 0.987 /  8,0.738 / 0.738 /  9
9,2-5,1.470 / 1.470 /  7,1.470 / 1.470 /  9,1.408 / 1.690 /  7,1.470 / 1.470 /  7,1.537 / 1.818 /  5
10,2-6,0.891 / 0.891 /  9,0.891 / 0.891 /  9,0.891 / 0.891 /  8,0.891 / 0.891 /  7,0.891 / 0.891 /  7
11,2-7,0.835 / 1.046 /  5,0.812 / 1.046 /  9,0.830 / 1.046 / 11,0.826 / 1.046 /  6,0.815 / 1.046 /  8
